nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Damyean Dotson,F,0 days 00:29:09,16.0,1.0,2.0,1.0,0.0,6.0,10.0,60.0,3.0,6.0,50.0,1.0,2.0,50.0,1.0,0.0,1.0,2.0,-19.0,False,False,29.0
Larry Nance Jr.,F,0 days 00:34:10,4.0,3.0,3.0,2.0,0.0,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,-12.0,False,False,13.0
Andre Drummond,C,0 days 00:32:13,10.0,13.0,4.0,1.0,1.0,5.0,14.0,35.7,0.0,1.0,0.0,0.0,2.0,0.0,4.0,9.0,1.0,1.0,-16.0,False,False,27.0
Dante Exum,G,0 days 00:01:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,False,False,-1.0
Collin Sexton,G,0 days 00:39:51,24.0,2.0,2.0,1.0,0.0,10.0,19.0,52.6,2.0,4.0,50.0,2.0,2.0,100.0,1.0,1.0,6.0,5.0,-19.0,False,False,30.0
Cedi Osman,,0 days 00:38:27,18.0,7.0,7.0,2.0,1.0,6.0,14.0,42.9,4.0,8.0,50.0,2.0,2.0,100.0,1.0,6.0,3.0,3.0,-10.0,False,False,40.0
JaVale McGee,,0 days 00:14:34,2.0,2.0,1.0,0.0,1.0,1.0,7.0,14.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,-11.0,False,False,2.0
Dean Wade,,0 days 00:15:42,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-3.0,False,False,0.0
Thon Maker,,0 days 00:18:38,3.0,5.0,1.0,1.0,1.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,3.0,1.0,1.0,-6.0,False,False,12.0
Lamar Stevens,,0 days 00:15:46,6.0,0.0,0.0,3.0,0.0,2.0,8.0,25.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,1.0,1.0,-4.0,False,False,8.0
Marques Bolden,,0 days 00:06:41,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,False,False,1.0
Darius Garland,,,,,,,,,,,,,,,,,,,,,,True,True,
