nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Will Barton,0 days 00:24:01,6.0,10.0,60.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,14.0,13.0,False,False,willbarton,26.0
Paul Millsap,0 days 00:21:39,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,1.0,4.0,5.0,0.0,2.0,1.0,1.0,0.0,9.0,12.0,False,False,paulmillsap,19.0
Nikola Jokic,0 days 00:29:01,6.0,8.0,75.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,8.0,9.0,12.0,0.0,0.0,4.0,2.0,15.0,24.0,False,False,nikolajokic,39.0
Gary Harris,0 days 00:28:17,7.0,11.0,63.6,5.0,8.0,62.5,2.0,4.0,50.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,21.0,17.0,False,False,garyharris,40.0
Jamal Murray,0 days 00:28:52,6.0,11.0,54.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.0,2.0,2.0,14.0,19.0,False,False,jamalmurray,22.0
JaMychal Green,0 days 00:21:03,4.0,11.0,36.4,2.0,6.0,33.3,2.0,2.0,100.0,2.0,4.0,6.0,1.0,0.0,0.0,2.0,1.0,12.0,4.0,False,False,jamychalgreen,22.0
Isaiah Hartenstein,0 days 00:14:56,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,2.0,2.0,2.0,1.0,6.0,2.0,False,False,isaiahhartenstein,14.0
Monte Morris,0 days 00:22:27,5.0,10.0,50.0,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,4.0,1.0,1.0,0.0,1.0,12.0,7.0,False,False,montemorris,24.0
PJ Dozier,0 days 00:18:56,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,5.0,8.0,1.0,0.0,1.0,1.0,3.0,5.0,1.0,False,False,pjdozier,15.0
Facundo Campazzo,0 days 00:17:02,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,False,False,facundocampazzo,8.0
R.J. Hampton,0 days 00:05:22,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,False,False,rjhampton,3.0
Markus Howard,0 days 00:02:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,markushoward,0.0
Bol Bol,0 days 00:02:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,False,False,bolbol,0.0
Zeke Nnaji,0 days 00:02:06,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-8.0,False,False,zekennaji,3.0
Vlatko Cancar,0 days 00:02:06,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-8.0,False,False,vlatkocancar,2.0
