nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Derrick Jones Jr.,0 days 00:32:47,3.0,7.0,42.9,1.0,2.0,50.0,1.0,2.0,50.0,4.0,4.0,8.0,3.0,5.0,0.0,0.0,4.0,8.0,32.0,False,False,derrickjonesjr,27.0
Robert Covington,0 days 00:36:29,2.0,8.0,25.0,2.0,7.0,28.6,2.0,2.0,100.0,0.0,11.0,11.0,2.0,1.0,1.0,1.0,0.0,8.0,29.0,False,False,robertcovington,27.0
Jusuf Nurkic,0 days 00:17:36,3.0,8.0,37.5,1.0,1.0,100.0,1.0,4.0,25.0,2.0,6.0,8.0,2.0,1.0,0.0,1.0,5.0,8.0,29.0,False,False,jusufnurkic,21.0
CJ McCollum,0 days 00:33:35,11.0,21.0,52.4,4.0,11.0,36.4,2.0,3.0,66.7,0.0,1.0,1.0,4.0,3.0,0.0,0.0,2.0,28.0,30.0,False,False,cjmccollum,51.0
Damian Lillard,0 days 00:35:23,11.0,21.0,52.4,6.0,10.0,60.0,6.0,6.0,100.0,0.0,4.0,4.0,8.0,1.0,0.0,1.0,3.0,34.0,33.0,False,False,damianlillard,63.0
Carmelo Anthony,0 days 00:23:50,5.0,9.0,55.6,3.0,4.0,75.0,5.0,5.0,100.0,0.0,5.0,5.0,1.0,0.0,1.0,2.0,3.0,18.0,6.0,False,False,carmeloanthony,33.0
Enes Kanter,0 days 00:11:06,1.0,2.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,-7.0,False,False,eneskanter,9.0
Rodney Hood,0 days 00:05:22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,False,False,rodneyhood,1.0
Anfernee Simons,0 days 00:22:06,3.0,12.0,25.0,3.0,8.0,37.5,2.0,2.0,100.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,11.0,-10.0,False,False,anferneesimons,21.0
Harry Giles III,0 days 00:13:48,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,4.0,5.0,2.0,0.0,1.0,2.0,3.0,3.0,3.0,False,False,harrygilesiii,10.0
CJ Elleby,0 days 00:03:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,False,False,cjelleby,1.0
Keljin Blevins,0 days 00:03:59,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,False,False,keljinblevins,-2.0
