nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Brandon Ingram,0 days 00:37:03,7.0,17.0,41.2,4.0,8.0,50.0,10.0,11.0,90.9,0.0,2.0,2.0,3.0,0.0,0.0,4.0,0.0,28.0,2.0,False,False,brandoningram,45.0
Zion Williamson,0 days 00:38:17,11.0,20.0,55.0,0.0,1.0,0.0,10.0,15.0,66.7,4.0,10.0,14.0,1.0,1.0,0.0,3.0,1.0,32.0,-13.0,False,False,zionwilliamson,63.0
Steven Adams,0 days 00:32:22,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,9.0,1.0,2.0,1.0,2.0,2.0,6.0,5.0,False,False,stevenadams,20.0
Lonzo Ball,0 days 00:33:26,2.0,8.0,25.0,2.0,8.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,6.0,2.0,1.0,3.0,4.0,6.0,-3.0,False,False,lonzoball,18.0
Eric Bledsoe,0 days 00:33:10,2.0,10.0,20.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,2.0,2.0,6.0,1.0,0.0,5.0,2.0,5.0,-3.0,False,False,ericbledsoe,9.0
Nicolo Melli,0 days 00:09:22,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,-7.0,False,False,nicolomelli,2.0
JJ Redick,0 days 00:24:25,1.0,7.0,14.3,1.0,5.0,20.0,5.0,5.0,100.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,6.0,8.0,-27.0,False,False,jjredick,15.0
Josh Hart,0 days 00:28:40,5.0,10.0,50.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,7.0,9.0,0.0,1.0,0.0,0.0,3.0,12.0,-10.0,False,False,joshhart,28.0
Jaxson Hayes,0 days 00:03:15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,-9.0,False,False,jaxsonhayes,0.0
Nickeil Alexander-Walker,,,,,,,,,,,,,,,,,,,,,True,False,nickeilalexanderwalker,
Willy Hernangomez,,,,,,,,,,,,,,,,,,,,,True,False,willyhernangomez,
Kira Lewis Jr.,,,,,,,,,,,,,,,,,,,,,True,False,kiralewisjr,
Naji Marshall,,,,,,,,,,,,,,,,,,,,,True,False,najimarshall,
Sindarius Thornwell,,,,,,,,,,,,,,,,,,,,,True,False,sindariusthornwell,
