nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Khris Middleton,0 days 00:25:48,10.0,15.0,66.7,6.0,8.0,75.0,5.0,5.0,100.0,0.0,4.0,4.0,5.0,2.0,0.0,2.0,2.0,31.0,21.0,False,False,khrismiddleton,58.0
Giannis Antetokounmpo,0 days 00:26:42,4.0,14.0,28.6,0.0,3.0,0.0,7.0,15.0,46.7,4.0,9.0,13.0,4.0,0.0,0.0,2.0,2.0,15.0,26.0,False,False,giannisantetokounmpo,42.0
Brook Lopez,0 days 00:19:43,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,0.0,0.0,1.0,2.0,1.0,8.0,14.0,False,False,brooklopez,14.0
Donte DiVincenzo,0 days 00:19:59,5.0,8.0,62.5,3.0,5.0,60.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,2.0,0.0,2.0,1.0,13.0,5.0,False,False,dontedivincenzo,24.0
Jrue Holiday,0 days 00:25:23,6.0,8.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,1.0,3.0,1.0,12.0,23.0,False,False,jrueholiday,25.0
Bobby Portis,0 days 00:25:53,5.0,9.0,55.6,0.0,3.0,0.0,0.0,0.0,0.0,1.0,11.0,12.0,2.0,1.0,1.0,1.0,1.0,10.0,20.0,False,False,bobbyportis,29.0
Pat Connaughton,0 days 00:18:53,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,0.0,0.0,2.0,27.0,False,False,patconnaughton,11.0
D.J. Wilson,0 days 00:13:56,3.0,4.0,75.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,9.0,12.0,False,False,djwilson,18.0
Bryn Forbes,0 days 00:13:21,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,13.0,False,False,brynforbes,12.0
D.J. Augustin,0 days 00:13:27,4.0,6.0,66.7,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,13.0,10.0,False,False,djaugustin,21.0
Torrey Craig,0 days 00:09:46,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,6.0,False,False,torreycraig,2.0
Thanasis Antetokounmpo,0 days 00:09:46,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,False,False,thanasisantetokounmpo,6.0
Jordan Nwora,0 days 00:09:46,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,7.0,6.0,False,False,jordannwora,10.0
Sam Merrill,0 days 00:07:37,2.0,3.0,66.7,2.0,2.0,100.0,0.0,0.0,0.0,2.0,1.0,3.0,4.0,1.0,0.0,1.0,0.0,6.0,6.0,False,False,sammerrill,16.0
Jaylen Adams,,,,,,,,,,,,,,,,,,,,,True,False,jaylenadams,
