nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:26:40,2.0,7.0,28.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,4.0,-23.0,False,False,bojanbogdanovic,7.0
Royce O'Neale,0 days 00:25:19,4.0,7.0,57.1,2.0,5.0,40.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,3.0,10.0,-22.0,False,False,royceoneale,20.0
Rudy Gobert,0 days 00:27:10,3.0,10.0,30.0,0.0,0.0,0.0,4.0,5.0,80.0,6.0,5.0,11.0,3.0,0.0,2.0,0.0,1.0,10.0,-15.0,False,False,rudygobert,27.0
Donovan Mitchell,0 days 00:29:51,10.0,22.0,45.5,3.0,8.0,37.5,8.0,10.0,80.0,0.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,31.0,-24.0,False,False,donovanmitchell,52.0
Mike Conley,0 days 00:26:52,3.0,10.0,30.0,2.0,5.0,40.0,0.0,2.0,0.0,2.0,1.0,3.0,5.0,1.0,0.0,2.0,1.0,8.0,-12.0,False,False,mikeconley,18.0
Joe Ingles,0 days 00:22:43,2.0,6.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,0.0,0.0,2.0,3.0,7.0,-10.0,False,False,joeingles,12.0
Derrick Favors,0 days 00:13:16,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,3.0,2.0,-12.0,False,False,derrickfavors,8.0
Jordan Clarkson,0 days 00:19:56,5.0,13.0,38.5,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,4.0,0.0,12.0,-14.0,False,False,jordanclarkson,14.0
Georges Niang,0 days 00:07:06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,False,False,georgesniang,0.0
Miye Oni,0 days 00:11:15,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-8.0,False,False,miyeoni,2.0
Udoka Azubuike,0 days 00:07:34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,-7.0,False,False,udokaazubuike,9.0
Trent Forrest,0 days 00:07:34,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,-7.0,False,False,trentforrest,6.0
Elijah Hughes,0 days 00:07:34,2.0,6.0,33.3,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,5.0,-7.0,False,False,elijahhughes,7.0
Shaquille Harrison,0 days 00:07:10,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,-7.0,False,False,shaquilleharrison,7.0
