nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
LeBron James,0 days 00:34:10,11.0,21.0,52.4,0.0,5.0,0.0,6.0,8.0,75.0,0.0,7.0,7.0,7.0,0.0,0.0,4.0,1.0,28.0,9.0,False,False,lebronjames,52.0
Markieff Morris,0 days 00:29:07,5.0,8.0,62.5,1.0,3.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,2.0,11.0,10.0,False,False,markieffmorris,22.0
Marc Gasol,0 days 00:18:38,1.0,3.0,33.3,0.0,2.0,0.0,4.0,4.0,100.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,6.0,12.0,False,False,marcgasol,19.0
Wesley Matthews,0 days 00:33:55,4.0,8.0,50.0,4.0,8.0,50.0,2.0,2.0,100.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,3.0,14.0,-6.0,False,False,wesleymatthews,28.0
Dennis Schroder,0 days 00:34:15,5.0,11.0,45.5,1.0,1.0,100.0,6.0,8.0,75.0,0.0,3.0,3.0,6.0,2.0,0.0,4.0,5.0,17.0,-5.0,False,False,dennisschroder,32.0
Kyle Kuzma,0 days 00:16:51,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,6.0,-6.0,False,False,kylekuzma,9.0
Montrezl Harrell,0 days 00:29:17,7.0,13.0,53.8,0.0,0.0,0.0,3.0,3.0,100.0,7.0,7.0,14.0,0.0,0.0,1.0,2.0,2.0,17.0,-11.0,False,False,montrezlharrell,34.0
Alex Caruso,0 days 00:16:44,3.0,7.0,42.9,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,0.0,2.0,0.0,9.0,1.0,False,False,alexcaruso,18.0
Talen Horton-Tucker,0 days 00:19:55,3.0,5.0,60.0,1.0,1.0,100.0,2.0,2.0,100.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,9.0,1.0,False,False,talenhortontucker,18.0
Jared Dudley,0 days 00:07:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,jareddudley,1.0
Devontae Cacok,,,,,,,,,,,,,,,,,,,,,True,False,devontaecacok,
Quinn Cook,,,,,,,,,,,,,,,,,,,,,True,False,quinncook,
Alfonzo McKinnie,,,,,,,,,,,,,,,,,,,,,True,False,alfonzomckinnie,
