nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
David Nwaba,0 days 00:22:52,3.0,6.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,6.0,17.0,False,False,davidnwaba,10.0
P.J. Tucker,0 days 00:28:33,5.0,7.0,71.4,5.0,7.0,71.4,0.0,0.0,0.0,1.0,3.0,4.0,5.0,0.0,2.0,0.0,3.0,15.0,24.0,False,False,pjtucker,36.0
Christian Wood,0 days 00:26:32,9.0,17.0,52.9,1.0,5.0,20.0,3.0,4.0,75.0,3.0,12.0,15.0,0.0,1.0,2.0,1.0,1.0,22.0,18.0,False,False,christianwood,49.0
John Wall,0 days 00:28:45,5.0,11.0,45.5,3.0,4.0,75.0,1.0,2.0,50.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,3.0,14.0,26.0,False,False,johnwall,26.0
James Harden,0 days 00:30:58,6.0,13.0,46.2,3.0,9.0,33.3,0.0,0.0,0.0,0.0,5.0,5.0,13.0,0.0,1.0,2.0,2.0,15.0,26.0,False,False,jamesharden,40.0
Jae'Sean Tate,0 days 00:15:29,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,10.0,20.0,False,False,jaeseantate,18.0
Eric Gordon,0 days 00:18:51,2.0,5.0,40.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,5.0,18.0,False,False,ericgordon,12.0
DeMarcus Cousins,0 days 00:16:31,1.0,7.0,14.3,0.0,4.0,0.0,4.0,5.0,80.0,1.0,4.0,5.0,4.0,1.0,0.0,0.0,2.0,6.0,21.0,False,False,demarcuscousins,20.0
Sterling Brown,0 days 00:18:10,3.0,4.0,75.0,3.0,4.0,75.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,3.0,9.0,21.0,False,False,sterlingbrown,20.0
Ben McLemore,0 days 00:15:32,5.0,6.0,83.3,5.0,5.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,15.0,11.0,False,False,benmclemore,29.0
Mason Jones,0 days 00:07:22,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,2.0,False,False,masonjones,4.0
Kenyon Martin Jr.,0 days 00:05:28,3.0,3.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,False,False,kenyonmartinjr,13.0
Bruno Caboclo,0 days 00:04:57,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,False,False,brunocaboclo,13.0
