nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jerami Grant,0 days 00:42:15,10.0,15.0,66.7,3.0,5.0,60.0,8.0,11.0,72.7,1.0,9.0,10.0,2.0,1.0,1.0,3.0,5.0,31.0,21.0,False,False,jeramigrant,63.0
Blake Griffin,0 days 00:40:16,5.0,13.0,38.5,1.0,5.0,20.0,5.0,6.0,83.3,2.0,10.0,12.0,5.0,1.0,0.0,2.0,0.0,16.0,19.0,False,False,blakegriffin,40.0
Mason Plumlee,0 days 00:32:57,2.0,4.0,50.0,0.0,0.0,0.0,8.0,8.0,100.0,1.0,5.0,6.0,3.0,3.0,1.0,2.0,3.0,12.0,20.0,False,False,masonplumlee,31.0
Josh Jackson,0 days 00:18:37,2.0,11.0,18.2,1.0,5.0,20.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,5.0,-3.0,False,False,joshjackson,6.0
Delon Wright,0 days 00:33:35,7.0,11.0,63.6,0.0,1.0,0.0,2.0,2.0,100.0,1.0,4.0,5.0,6.0,0.0,0.0,1.0,1.0,16.0,18.0,False,False,delonwright,32.0
Derrick Rose,0 days 00:19:25,1.0,7.0,14.3,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,4.0,-13.0,False,False,derrickrose,7.0
Isaiah Stewart,0 days 00:08:37,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,-15.0,False,False,isaiahstewart,3.0
Saddiq Bey,0 days 00:26:42,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,1.0,1.0,10.0,-8.0,False,False,saddiqbey,19.0
Svi Mykhailiuk,0 days 00:17:08,2.0,9.0,22.2,2.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,-12.0,False,False,svimykhailiuk,10.0
Sekou Doumbouya,0 days 00:05:12,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,-9.0,False,False,sekoudoumbouya,5.0
Frank Jackson,0 days 00:09:59,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,False,False,frankjackson,5.0
Jahlil Okafor,0 days 00:10:13,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,False,False,jahlilokafor,8.0
Wayne Ellington,0 days 00:00:04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,wayneellington,0.0
Saben Lee,,,,,,,,,,,,,,,,,,,,,True,False,sabenlee,
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,True,False,rodneymcgruder,
