nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Doug McDermott,0 days 00:34:17,6.0,16.0,37.5,2.0,7.0,28.6,2.0,4.0,50.0,3.0,5.0,8.0,3.0,0.0,1.0,1.0,2.0,16.0,-14.0,False,False,dougmcdermott,34.0
Justin Holiday,0 days 00:37:58,4.0,9.0,44.4,2.0,7.0,28.6,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,1.0,5.0,10.0,-12.0,False,False,justinholiday,21.0
Domantas Sabonis,0 days 00:40:46,9.0,15.0,60.0,3.0,4.0,75.0,4.0,9.0,44.4,2.0,8.0,10.0,4.0,0.0,1.0,4.0,4.0,25.0,-12.0,False,False,domantassabonis,52.0
Edmond Sumner,0 days 00:14:35,2.0,4.0,50.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,7.0,-11.0,False,False,edmondsumner,12.0
Malcolm Brogdon,0 days 00:37:38,9.0,20.0,45.0,3.0,9.0,33.3,5.0,5.0,100.0,0.0,3.0,3.0,5.0,1.0,0.0,2.0,1.0,26.0,-10.0,False,False,malcolmbrogdon,45.0
Aaron Holiday,0 days 00:26:26,5.0,14.0,35.7,3.0,7.0,42.9,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,13.0,-8.0,False,False,aaronholiday,18.0
T.J. McConnell,0 days 00:20:37,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,2.0,0.0,0.0,0.0,3.0,-1.0,False,False,tjmcconnell,14.0
Jeremy Lamb,0 days 00:19:19,4.0,8.0,50.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,10.0,10.0,False,False,jeremylamb,16.0
JaKarr Sampson,0 days 00:07:21,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,False,False,jakarrsampson,8.0
Cassius Stanley,0 days 00:00:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,cassiusstanley,0.0
Kelan Martin,0 days 00:00:32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,kelanmartin,0.0
Goga Bitadze,,,,,,,,,,,,,,,,,,,,,True,False,gogabitadze,
Brian Bowen II,,,,,,,,,,,,,,,,,,,,,True,False,brianbowenii,
Jalen Lecque,,,,,,,,,,,,,,,,,,,,,True,False,jalenlecque,
