nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kawhi Leonard,0 days 00:34:59,13.0,22.0,59.1,3.0,5.0,60.0,3.0,3.0,100.0,0.0,3.0,3.0,5.0,6.0,0.0,3.0,0.0,32.0,18.0,False,False,kawhileonard,55.0
Nicolas Batum,0 days 00:26:15,4.0,7.0,57.1,3.0,5.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,1.0,1.0,0.0,11.0,10.0,False,False,nicolasbatum,23.0
Serge Ibaka,0 days 00:23:09,1.0,6.0,16.7,0.0,1.0,0.0,6.0,6.0,100.0,1.0,5.0,6.0,1.0,1.0,1.0,2.0,0.0,8.0,4.0,False,False,sergeibaka,18.0
Paul George,0 days 00:32:23,8.0,14.0,57.1,2.0,5.0,40.0,1.0,2.0,50.0,0.0,7.0,7.0,12.0,1.0,2.0,6.0,3.0,19.0,13.0,False,False,paulgeorge,44.0
Patrick Beverley,0 days 00:24:05,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,6.0,10.0,False,False,patrickbeverley,12.0
Luke Kennard,0 days 00:25:52,4.0,6.0,66.7,1.0,3.0,33.3,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,3.0,9.0,7.0,False,False,lukekennard,20.0
Ivica Zubac,0 days 00:22:31,4.0,5.0,80.0,0.0,0.0,0.0,3.0,3.0,100.0,4.0,8.0,12.0,1.0,0.0,1.0,1.0,2.0,11.0,11.0,False,False,ivicazubac,30.0
Marcus Morris Sr.,0 days 00:26:19,2.0,8.0,25.0,2.0,5.0,40.0,2.0,2.0,100.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,2.0,8.0,6.0,False,False,marcusmorrissr,16.0
Lou Williams,0 days 00:14:33,2.0,8.0,25.0,2.0,4.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,False,False,louwilliams,8.0
Terance Mann,0 days 00:02:54,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,False,False,terancemann,8.0
Reggie Jackson,0 days 00:02:20,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,False,False,reggiejackson,0.0
Daniel Oturu,0 days 00:02:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,False,False,danieloturu,0.0
Mfiondu Kabengele,0 days 00:02:20,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,False,False,mfiondukabengele,6.0
Patrick Patterson,,,,,,,,,,,,,,,,,,,,,True,False,patrickpatterson,
