nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Tim Hardaway Jr.,0 days 00:26:48,3.0,10.0,30.0,3.0,8.0,37.5,3.0,6.0,50.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,1.0,12.0,-4.0,False,False,timhardawayjr,27.0
Dorian Finney-Smith,0 days 00:35:48,4.0,11.0,36.4,1.0,6.0,16.7,2.0,2.0,100.0,1.0,7.0,8.0,3.0,2.0,0.0,0.0,3.0,11.0,11.0,False,False,dorianfinneysmith,29.0
Dwight Powell,0 days 00:17:32,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,2.0,-3.0,False,False,dwightpowell,3.0
Josh Richardson,0 days 00:36:16,5.0,11.0,45.5,2.0,7.0,28.6,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,0.0,2.0,4.0,12.0,-9.0,False,False,joshrichardson,25.0
Luka Doncic,0 days 00:35:57,11.0,26.0,42.3,0.0,6.0,0.0,10.0,12.0,83.3,2.0,6.0,8.0,5.0,0.0,0.0,1.0,2.0,32.0,-9.0,False,False,lukadoncic,58.0
Maxi Kleber,0 days 00:26:53,2.0,8.0,25.0,2.0,7.0,28.6,4.0,4.0,100.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,4.0,10.0,-19.0,False,False,maxikleber,20.0
Trey Burke,0 days 00:19:36,3.0,6.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,-1.0,False,False,treyburke,7.0
James Johnson,0 days 00:13:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,0.0,2.0,False,False,jamesjohnson,4.0
Jalen Brunson,0 days 00:18:11,5.0,8.0,62.5,0.0,2.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,2.0,12.0,3.0,False,False,jalenbrunson,21.0
Josh Green,0 days 00:03:16,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-5.0,False,False,joshgreen,3.0
Willie Cauley-Stein,0 days 00:06:02,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,False,False,williecauleystein,6.0
Wes Iwundu,,,,,,,,,,,,,,,,,,,,,True,False,wesiwundu,
Boban Marjanovic,,,,,,,,,,,,,,,,,,,,,True,False,bobanmarjanovic,
Tyrell Terry,,,,,,,,,,,,,,,,,,,,,True,False,tyrellterry,
