nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Derrick Jones Jr.,0 days 00:25:35,3.0,9.0,33.3,3.0,5.0,60.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,3.0,9.0,-16.0,False,False,derrickjonesjr,14.0
Robert Covington,0 days 00:21:25,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,1.0,-18.0,False,False,robertcovington,11.0
Jusuf Nurkic,0 days 00:21:52,5.0,9.0,55.6,1.0,2.0,50.0,2.0,2.0,100.0,1.0,2.0,3.0,3.0,1.0,0.0,2.0,3.0,13.0,-10.0,False,False,jusufnurkic,23.0
CJ McCollum,0 days 00:34:10,7.0,19.0,36.8,3.0,8.0,37.5,6.0,6.0,100.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,3.0,23.0,-11.0,False,False,cjmccollum,40.0
Damian Lillard,0 days 00:33:41,4.0,12.0,33.3,1.0,7.0,14.3,0.0,1.0,0.0,0.0,4.0,4.0,7.0,1.0,1.0,1.0,1.0,9.0,-21.0,False,False,damianlillard,25.0
Gary Trent Jr.,0 days 00:26:08,4.0,12.0,33.3,3.0,5.0,60.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,0.0,0.0,11.0,-10.0,False,False,garytrentjr,19.0
Carmelo Anthony,0 days 00:24:04,5.0,12.0,41.7,0.0,0.0,0.0,5.0,6.0,83.3,1.0,3.0,4.0,0.0,1.0,0.0,1.0,2.0,15.0,-3.0,False,False,carmeloanthony,23.0
Enes Kanter,0 days 00:25:54,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,14.0,-10.0,False,False,eneskanter,29.0
Rodney Hood,0 days 00:13:50,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,rodneyhood,2.0
Harry Giles III,0 days 00:04:27,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,False,False,harrygilesiii,7.0
Keljin Blevins,0 days 00:04:27,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,False,False,keljinblevins,-1.0
CJ Elleby,0 days 00:04:27,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,False,False,cjelleby,6.0
