nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Isaac Okoro,0 days 00:33:32,4.0,5.0,80.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,3.0,5.0,0.0,0.0,2.0,1.0,11.0,7.0,False,False,isaacokoro,24.0
Larry Nance Jr.,0 days 00:33:34,5.0,9.0,55.6,1.0,1.0,100.0,2.0,2.0,100.0,5.0,8.0,13.0,8.0,3.0,2.0,2.0,4.0,13.0,3.0,False,False,larrynancejr,41.0
Andre Drummond,0 days 00:27:12,7.0,18.0,38.9,0.0,1.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,4.0,1.0,0.0,5.0,2.0,14.0,-5.0,False,False,andredrummond,25.0
Collin Sexton,0 days 00:37:05,9.0,16.0,56.3,3.0,4.0,75.0,6.0,9.0,66.7,0.0,2.0,2.0,5.0,0.0,0.0,2.0,4.0,27.0,6.0,False,False,collinsexton,47.0
Darius Garland,0 days 00:32:33,7.0,13.0,53.8,4.0,8.0,50.0,4.0,4.0,100.0,0.0,6.0,6.0,6.0,1.0,0.0,2.0,3.0,22.0,4.0,False,False,dariusgarland,46.0
Cedi Osman,0 days 00:17:57,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,1.0,3.0,4.0,2.0,0.0,0.0,1.0,2.0,11.0,-4.0,False,False,cediosman,21.0
JaVale McGee,0 days 00:19:12,6.0,7.0,85.7,0.0,1.0,0.0,1.0,1.0,100.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,3.0,13.0,12.0,False,False,javalemcgee,29.0
Dean Wade,0 days 00:15:52,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,3.0,7.0,2.0,False,False,deanwade,15.0
Dylan Windler,0 days 00:09:29,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,-4.0,False,False,dylanwindler,5.0
Damyean Dotson,0 days 00:13:33,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,False,False,damyeandotson,2.0
Marques Bolden,0 days 00:00:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,marquesbolden,2.0
Thon Maker,,,,,,,,,,,,,,,,,,,,,True,False,thonmaker,
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,True,False,lamarstevens,
