nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kawhi Leonard,0 days 00:34:00,10.0,26.0,38.5,1.0,8.0,12.5,5.0,5.0,100.0,0.0,2.0,2.0,3.0,2.0,0.0,3.0,5.0,26.0,1.0,False,False,kawhileonard,37.0
Nicolas Batum,0 days 00:28:10,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,5.0,6.0,6.0,2.0,0.0,1.0,2.0,3.0,-2.0,False,False,nicolasbatum,17.0
Serge Ibaka,0 days 00:20:32,5.0,7.0,71.4,2.0,3.0,66.7,3.0,5.0,60.0,2.0,4.0,6.0,0.0,0.0,1.0,1.0,3.0,15.0,-8.0,False,False,sergeibaka,32.0
Paul George,0 days 00:35:46,13.0,18.0,72.2,5.0,8.0,62.5,2.0,2.0,100.0,0.0,6.0,6.0,3.0,1.0,0.0,5.0,3.0,33.0,17.0,False,False,paulgeorge,56.0
Patrick Beverley,0 days 00:22:07,4.0,9.0,44.4,2.0,5.0,40.0,0.0,0.0,0.0,4.0,2.0,6.0,3.0,0.0,0.0,2.0,4.0,10.0,10.0,False,False,patrickbeverley,21.0
Ivica Zubac,0 days 00:26:31,4.0,5.0,80.0,0.0,0.0,0.0,3.0,4.0,75.0,3.0,3.0,6.0,1.0,1.0,1.0,1.0,4.0,11.0,17.0,False,False,ivicazubac,26.0
Patrick Patterson,0 days 00:19:37,1.0,5.0,20.0,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,2.0,3.0,9.0,False,False,patrickpatterson,9.0
Lou Williams,0 days 00:25:56,4.0,9.0,44.4,2.0,4.0,50.0,1.0,3.0,33.3,0.0,2.0,2.0,3.0,0.0,0.0,1.0,2.0,11.0,1.0,False,False,louwilliams,21.0
Luke Kennard,0 days 00:21:03,2.0,6.0,33.3,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,-3.0,False,False,lukekennard,11.0
Terance Mann,0 days 00:01:03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,terancemann,-1.0
Reggie Jackson,0 days 00:03:21,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,False,False,reggiejackson,0.0
Mfiondu Kabengele,0 days 00:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,mfiondukabengele,0.0
Amir Coffey,0 days 00:00:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,amircoffey,0.0
Daniel Oturu,,,,,,,,,,,,,,,,,,,,,True,False,danieloturu,
