nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Cedi Osman,0 days 00:32:01,6.0,11.0,54.5,5.0,8.0,62.5,3.0,4.0,75.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,20.0,8.0,False,False,cediosman,38.0
Taurean Prince,0 days 00:24:58,2.0,6.0,33.3,1.0,3.0,33.3,2.0,2.0,100.0,1.0,4.0,5.0,4.0,1.0,0.0,1.0,2.0,7.0,8.0,False,False,taureanprince,19.0
Andre Drummond,0 days 00:28:02,11.0,21.0,52.4,0.0,0.0,0.0,3.0,3.0,100.0,7.0,10.0,17.0,1.0,0.0,0.0,2.0,4.0,25.0,4.0,False,False,andredrummond,45.0
Isaac Okoro,0 days 00:34:01,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,4.0,9.0,-8.0,False,False,isaacokoro,18.0
Collin Sexton,0 days 00:29:36,6.0,17.0,35.3,2.0,4.0,50.0,3.0,4.0,75.0,0.0,4.0,4.0,6.0,1.0,0.0,4.0,5.0,17.0,-2.0,False,False,collinsexton,27.0
Jarrett Allen,0 days 00:28:51,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,3.0,2.0,5.0,0.0,0.0,2.0,2.0,3.0,6.0,-9.0,False,False,jarrettallen,14.0
Darius Garland,0 days 00:25:38,5.0,10.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,2.0,5.0,0.0,0.0,2.0,2.0,11.0,-9.0,False,False,dariusgarland,17.0
Dylan Windler,0 days 00:17:33,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,4.0,-7.0,False,False,dylanwindler,7.0
JaVale McGee,0 days 00:13:13,3.0,6.0,50.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,0.0,8.0,-12.0,False,False,javalemcgee,12.0
Damyean Dotson,0 days 00:06:07,0.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,-8.0,False,False,damyeandotson,5.0
Lamar Stevens,,,,,,,,,,,,,,,,,,,,,True,False,lamarstevens,
Dean Wade,,,,,,,,,,,,,,,,,,,,,True,False,deanwade,
