nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
De'Andre Hunter,0 days 00:32:01,4.0,11.0,36.4,3.0,7.0,42.9,0.0,2.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,2.0,4.0,11.0,-1.0,False,False,deandrehunter,24.0
John Collins,0 days 00:26:09,4.0,7.0,57.1,1.0,1.0,100.0,6.0,6.0,100.0,2.0,3.0,5.0,2.0,0.0,1.0,2.0,5.0,15.0,0.0,False,False,johncollins,29.0
Clint Capela,0 days 00:19:54,3.0,5.0,60.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,7.0,9.0,1.0,0.0,2.0,0.0,1.0,7.0,-10.0,False,False,clintcapela,22.0
Cam Reddish,0 days 00:26:10,4.0,10.0,40.0,2.0,5.0,40.0,1.0,2.0,50.0,1.0,6.0,7.0,3.0,3.0,0.0,1.0,2.0,11.0,-3.0,False,False,camreddish,28.0
Trae Young,0 days 00:32:55,6.0,13.0,46.2,2.0,6.0,33.3,15.0,15.0,100.0,0.0,3.0,3.0,6.0,0.0,0.0,3.0,2.0,29.0,0.0,False,False,traeyoung,55.0
Bogdan Bogdanovic,0 days 00:30:27,6.0,10.0,60.0,5.0,7.0,71.4,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,1.0,2.0,2.0,17.0,9.0,False,False,bogdanbogdanovic,35.0
Bruno Fernando,0 days 00:10:38,2.0,2.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,5.0,18.0,False,False,brunofernando,13.0
Kevin Huerter,0 days 00:26:46,2.0,8.0,25.0,1.0,5.0,20.0,4.0,4.0,100.0,2.0,1.0,3.0,2.0,1.0,0.0,1.0,3.0,9.0,5.0,False,False,kevinhuerter,19.0
Solomon Hill,0 days 00:19:55,4.0,8.0,50.0,4.0,8.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,3.0,12.0,14.0,False,False,solomonhill,23.0
Rajon Rondo,0 days 00:15:05,5.0,8.0,62.5,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,12.0,8.0,False,False,rajonrondo,26.0
Danilo Gallinari,,,,,,,,,,,,,,,,,,,,,True,True,danilogallinari,
Brandon Goodwin,,,,,,,,,,,,,,,,,,,,,True,False,brandongoodwin,
Nathan Knight,,,,,,,,,,,,,,,,,,,,,True,False,nathanknight,
Skylar Mays,,,,,,,,,,,,,,,,,,,,,True,False,skylarmays,
