nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Derrick Jones Jr.,0 days 00:36:47,1.0,9.0,11.1,0.0,5.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,4.0,5.0,0.0,False,False,derrickjonesjr,12.0
Robert Covington,0 days 00:37:49,2.0,9.0,22.2,0.0,6.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,2.0,3.0,1.0,0.0,2.0,4.0,-5.0,False,False,robertcovington,17.0
Jusuf Nurkic,0 days 00:25:55,5.0,7.0,71.4,0.0,1.0,0.0,0.0,0.0,0.0,2.0,10.0,12.0,3.0,1.0,0.0,0.0,1.0,10.0,-5.0,False,False,jusufnurkic,30.0
CJ McCollum,0 days 00:36:54,7.0,22.0,31.8,3.0,11.0,27.3,3.0,3.0,100.0,1.0,2.0,3.0,11.0,3.0,1.0,2.0,1.0,20.0,11.0,False,False,cjmccollum,42.0
Damian Lillard,0 days 00:36:23,10.0,16.0,62.5,5.0,10.0,50.0,6.0,6.0,100.0,0.0,4.0,4.0,5.0,0.0,1.0,5.0,1.0,31.0,-10.0,False,False,damianlillard,56.0
Rodney Hood,0 days 00:15:32,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,5.0,13.0,False,False,rodneyhood,9.0
Enes Kanter,0 days 00:22:05,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,14.0,0.0,1.0,0.0,0.0,3.0,12.0,13.0,False,False,eneskanter,30.0
Gary Trent Jr.,0 days 00:23:43,10.0,14.0,71.4,7.0,11.0,63.6,1.0,2.0,50.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,2.0,28.0,15.0,False,False,garytrentjr,51.0
Anfernee Simons,0 days 00:04:52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,8.0,False,False,anferneesimons,1.0
Keljin Blevins,,,,,,,,,,,,,,,,,,,,,True,False,keljinblevins,
CJ Elleby,,,,,,,,,,,,,,,,,,,,,True,False,cjelleby,
Harry Giles III,,,,,,,,,,,,,,,,,,,,,True,False,harrygilesiii,
