nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Saddiq Bey,0 days 00:30:15,3.0,11.0,27.3,2.0,7.0,28.6,2.0,2.0,100.0,1.0,6.0,7.0,1.0,0.0,0.0,0.0,1.0,10.0,4.0,False,False,saddiqbey,22.0
Jerami Grant,0 days 00:37:38,9.0,20.0,45.0,3.0,8.0,37.5,6.0,6.0,100.0,1.0,5.0,6.0,1.0,0.0,1.0,0.0,4.0,27.0,-4.0,False,False,jeramigrant,47.0
Mason Plumlee,0 days 00:33:33,4.0,4.0,100.0,0.0,0.0,0.0,1.0,1.0,100.0,5.0,7.0,12.0,6.0,3.0,0.0,1.0,4.0,9.0,-4.0,False,False,masonplumlee,34.0
Josh Jackson,0 days 00:28:01,11.0,19.0,57.9,3.0,7.0,42.9,2.0,4.0,50.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,27.0,-3.0,False,False,joshjackson,48.0
Killian Hayes,0 days 00:29:23,4.0,12.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,1.0,1.0,2.0,8.0,2.0,0.0,2.0,4.0,10.0,-3.0,False,False,killianhayes,22.0
Delon Wright,0 days 00:21:45,5.0,9.0,55.6,1.0,2.0,50.0,7.0,8.0,87.5,1.0,4.0,5.0,4.0,0.0,2.0,2.0,3.0,18.0,-5.0,False,False,delonwright,38.0
Svi Mykhailiuk,0 days 00:14:03,1.0,6.0,16.7,0.0,4.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,-11.0,False,False,svimykhailiuk,8.0
Wayne Ellington,0 days 00:20:33,4.0,10.0,40.0,2.0,7.0,28.6,1.0,1.0,100.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,11.0,-6.0,False,False,wayneellington,17.0
Isaiah Stewart,0 days 00:14:27,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,8.0,2.0,0.0,0.0,1.0,3.0,2.0,-4.0,False,False,isaiahstewart,9.0
Sekou Doumbouya,0 days 00:10:22,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,-4.0,False,False,sekoudoumbouya,3.0
Saben Lee,,,,,,,,,,,,,,,,,,,,,True,False,sabenlee,
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,True,False,rodneymcgruder,
Jahlil Okafor,,,,,,,,,,,,,,,,,,,,,True,True,jahlilokafor,
Deividas Sirvydis,,,,,,,,,,,,,,,,,,,,,True,False,deividassirvydis,
