nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:34:44,8.0,17.0,47.1,5.0,9.0,55.6,2.0,2.0,100.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,23.0,-3.0,False,False,bojanbogdanovic,38.0
Royce O'Neale,0 days 00:33:59,3.0,3.0,100.0,2.0,2.0,100.0,1.0,2.0,50.0,2.0,4.0,6.0,0.0,1.0,1.0,2.0,4.0,9.0,1.0,False,False,royceoneale,22.0
Rudy Gobert,0 days 00:36:49,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,4.0,1.0,4.0,1.0,1.0,12.0,5.0,False,False,rudygobert,34.0
Mike Conley,0 days 00:32:22,8.0,15.0,53.3,2.0,6.0,33.3,2.0,2.0,100.0,3.0,7.0,10.0,9.0,1.0,1.0,2.0,3.0,20.0,1.0,False,False,mikeconley,48.0
Donovan Mitchell,0 days 00:34:47,8.0,23.0,34.8,2.0,10.0,20.0,2.0,4.0,50.0,0.0,2.0,2.0,5.0,1.0,0.0,3.0,3.0,20.0,-4.0,False,False,donovanmitchell,32.0
Joe Ingles,0 days 00:20:23,2.0,4.0,50.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,3.0,3.0,4.0,0.0,False,False,joeingles,11.0
Derrick Favors,0 days 00:11:11,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,1.0,3.0,6.0,-4.0,False,False,derrickfavors,11.0
Jordan Clarkson,0 days 00:25:42,5.0,10.0,50.0,2.0,5.0,40.0,4.0,4.0,100.0,2.0,2.0,4.0,2.0,1.0,0.0,3.0,1.0,16.0,5.0,False,False,jordanclarkson,29.0
Georges Niang,0 days 00:08:23,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,False,False,georgesniang,1.0
Miye Oni,0 days 00:01:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,False,False,miyeoni,0.0
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,True,False,udokaazubuike,
Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,True,False,shaquilleharrison,
Elijah Hughes,,,,,,,,,,,,,,,,,,,,,True,False,elijahhughes,
Juwan Morgan,,,,,,,,,,,,,,,,,,,,,True,False,juwanmorgan,
