nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:26:00,3.0,13.0,23.1,3.0,9.0,33.3,5.0,6.0,83.3,1.0,6.0,7.0,8.0,0.0,0.0,1.0,1.0,14.0,36.0,False,False,bojanbogdanovic,36.0
Royce O'Neale,0 days 00:26:28,3.0,6.0,50.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,0.0,0.0,1.0,2.0,9.0,26.0,False,False,royceoneale,21.0
Rudy Gobert,0 days 00:24:06,4.0,6.0,66.7,0.0,0.0,0.0,3.0,4.0,75.0,4.0,10.0,14.0,2.0,0.0,1.0,0.0,1.0,11.0,38.0,False,False,rudygobert,34.0
Donovan Mitchell,0 days 00:27:28,9.0,18.0,50.0,3.0,8.0,37.5,2.0,3.0,66.7,2.0,5.0,7.0,6.0,1.0,0.0,2.0,1.0,23.0,28.0,False,False,donovanmitchell,46.0
Mike Conley,0 days 00:26:57,6.0,11.0,54.5,5.0,9.0,55.6,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0,3.0,17.0,40.0,False,False,mikeconley,30.0
Derrick Favors,0 days 00:14:17,4.0,6.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,4.0,4.0,8.0,1.0,0.0,1.0,0.0,2.0,9.0,2.0,False,False,derrickfavors,23.0
Joe Ingles,0 days 00:17:55,5.0,8.0,62.5,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,13.0,8.0,False,False,joeingles,24.0
Jordan Clarkson,0 days 00:18:36,5.0,10.0,50.0,1.0,5.0,20.0,3.0,3.0,100.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,14.0,12.0,False,False,jordanclarkson,25.0
Georges Niang,0 days 00:18:09,3.0,7.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,4.0,4.0,7.0,-13.0,False,False,georgesniang,9.0
Miye Oni,0 days 00:11:13,0.0,3.0,0.0,0.0,3.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,-19.0,False,False,miyeoni,5.0
Udoka Azubuike,0 days 00:09:37,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,4.0,-21.0,False,False,udokaazubuike,10.0
Juwan Morgan,0 days 00:09:37,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,-21.0,False,False,juwanmorgan,6.0
Shaquille Harrison,0 days 00:09:37,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,-21.0,False,False,shaquilleharrison,5.0
