nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kevin Durant,0 days 00:36:57,11.0,19.0,57.9,4.0,7.0,57.1,5.0,6.0,83.3,1.0,3.0,4.0,4.0,0.0,2.0,4.0,4.0,31.0,6.0,False,False,kevindurant,53.0
Joe Harris,0 days 00:36:55,8.0,14.0,57.1,7.0,12.0,58.3,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,3.0,23.0,1.0,False,False,joeharris,40.0
DeAndre Jordan,0 days 00:20:37,4.0,4.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,2.0,0.0,1.0,0.0,1.0,8.0,7.0,False,False,deandrejordan,23.0
James Harden,0 days 00:38:29,2.0,8.0,25.0,0.0,5.0,0.0,8.0,9.0,88.9,0.0,7.0,7.0,11.0,0.0,0.0,6.0,2.0,12.0,4.0,False,False,jamesharden,34.0
Kyrie Irving,0 days 00:36:23,10.0,17.0,58.8,3.0,5.0,60.0,5.0,6.0,83.3,1.0,5.0,6.0,7.0,0.0,1.0,2.0,5.0,28.0,5.0,False,False,kyrieirving,54.0
Bruce Brown,0 days 00:16:54,3.0,4.0,75.0,1.0,1.0,100.0,1.0,2.0,50.0,2.0,6.0,8.0,1.0,0.0,0.0,0.0,2.0,8.0,2.0,False,False,brucebrown,22.0
Jeff Green,0 days 00:26:09,4.0,8.0,50.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0.0,0.0,1.0,6.0,11.0,-2.0,False,False,jeffgreen,22.0
Timothe Luwawu-Cabarrot,0 days 00:15:42,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,3.0,-3.0,False,False,timotheluwawucabarrot,10.0
Reggie Perry,0 days 00:11:54,1.0,4.0,25.0,0.0,0.0,0.0,2.0,3.0,66.7,3.0,2.0,5.0,0.0,0.0,1.0,2.0,3.0,4.0,0.0,False,False,reggieperry,9.0
Chris Chiozza,,,,,,,,,,,,,,,,,,,,,True,False,chrischiozza,
Tyler Johnson,,,,,,,,,,,,,,,,,,,,,True,False,tylerjohnson,
Landry Shamet,,,,,,,,,,,,,,,,,,,,,True,False,landryshamet,
