nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Brandon Ingram,0 days 00:36:40,11.0,20.0,55.0,2.0,7.0,28.6,6.0,6.0,100.0,0.0,4.0,4.0,2.0,0.0,1.0,7.0,5.0,30.0,-4.0,False,False,brandoningram,45.0
Zion Williamson,0 days 00:37:51,6.0,16.0,37.5,0.0,1.0,0.0,7.0,9.0,77.8,4.0,7.0,11.0,3.0,1.0,1.0,2.0,3.0,19.0,-4.0,False,False,zionwilliamson,39.0
Steven Adams,0 days 00:23:19,2.0,3.0,66.7,0.0,0.0,0.0,1.0,2.0,50.0,3.0,0.0,3.0,2.0,0.0,0.0,3.0,3.0,5.0,-10.0,False,False,stevenadams,10.0
Eric Bledsoe,0 days 00:34:12,11.0,23.0,47.8,3.0,5.0,60.0,3.0,6.0,50.0,1.0,4.0,5.0,3.0,1.0,0.0,1.0,1.0,28.0,-5.0,False,False,ericbledsoe,46.0
Lonzo Ball,0 days 00:29:46,4.0,10.0,40.0,3.0,9.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,7.0,2.0,1.0,1.0,3.0,11.0,-6.0,False,False,lonzoball,31.0
Jaxson Hayes,0 days 00:17:12,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,-8.0,False,False,jaxsonhayes,8.0
Josh Hart,0 days 00:28:33,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,7.0,8.0,0.0,0.0,0.0,1.0,5.0,5.0,0.0,False,False,joshhart,15.0
Nickeil Alexander-Walker,0 days 00:21:05,3.0,6.0,50.0,1.0,4.0,25.0,3.0,3.0,100.0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,3.0,10.0,-11.0,False,False,nickeilalexanderwalker,19.0
JJ Redick,0 days 00:11:23,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,jjredick,3.0
Wenyen Gabriel,,,,,,,,,,,,,,,,,,,,,True,False,wenyengabriel,
Willy Hernangomez,,,,,,,,,,,,,,,,,,,,,True,False,willyhernangomez,
Kira Lewis Jr.,,,,,,,,,,,,,,,,,,,,,True,False,kiralewisjr,
Naji Marshall,,,,,,,,,,,,,,,,,,,,,True,False,najimarshall,
Nicolo Melli,,,,,,,,,,,,,,,,,,,,,True,False,nicolomelli,
Sindarius Thornwell,,,,,,,,,,,,,,,,,,,,,True,False,sindariusthornwell,
