nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Keldon Johnson,0 days 00:27:45,10.0,16.0,62.5,0.0,0.0,0.0,2.0,2.0,100.0,2.0,5.0,7.0,2.0,2.0,0.0,3.0,2.0,22.0,-20.0,False,False,keldonjohnson,36.0
DeMar DeRozan,0 days 00:26:46,9.0,17.0,52.9,0.0,2.0,0.0,1.0,2.0,50.0,0.0,5.0,5.0,4.0,2.0,0.0,2.0,3.0,19.0,-14.0,False,False,demarderozan,33.0
Jakob Poeltl,0 days 00:24:25,5.0,8.0,62.5,0.0,0.0,0.0,1.0,1.0,100.0,4.0,3.0,7.0,4.0,0.0,0.0,0.0,3.0,11.0,-20.0,False,False,jakobpoeltl,25.0
Lonnie Walker IV,0 days 00:22:04,4.0,11.0,36.4,1.0,2.0,50.0,2.0,2.0,100.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,11.0,-14.0,False,False,lonniewalkeriv,15.0
Dejounte Murray,0 days 00:25:35,1.0,13.0,7.7,0.0,2.0,0.0,2.0,4.0,50.0,1.0,2.0,3.0,5.0,3.0,0.0,0.0,1.0,4.0,-15.0,False,False,dejountemurray,10.0
Patty Mills,0 days 00:22:43,3.0,9.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,8.0,-19.0,False,False,pattymills,13.0
Rudy Gay,0 days 00:23:08,4.0,10.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,4.0,10.0,-11.0,False,False,rudygay,20.0
Devin Vassell,0 days 00:22:51,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,1.0,0.0,4.0,-2.0,False,False,devinvassell,11.0
Trey Lyles,0 days 00:18:36,1.0,4.0,25.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,False,False,treylyles,11.0
Drew Eubanks,0 days 00:11:22,1.0,2.0,50.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,5.0,4.0,False,False,dreweubanks,14.0
Tre Jones,0 days 00:08:28,3.0,5.0,60.0,0.0,0.0,0.0,3.0,3.0,100.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,3.0,False,False,trejones,17.0
Luka Samanic,0 days 00:06:17,1.0,5.0,20.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,False,False,lukasamanic,5.0
