nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jayson Tatum,0 days 00:36:40,10.0,22.0,45.5,4.0,8.0,50.0,0.0,0.0,0.0,2.0,6.0,8.0,12.0,0.0,2.0,0.0,1.0,24.0,2.0,False,False,jaysontatum,52.0
Tristan Thompson,0 days 00:26:32,5.0,10.0,50.0,0.0,0.0,0.0,2.0,4.0,50.0,4.0,7.0,11.0,1.0,0.0,0.0,1.0,3.0,12.0,-1.0,False,False,tristanthompson,27.0
Daniel Theis,0 days 00:25:10,7.0,8.0,87.5,1.0,2.0,50.0,0.0,1.0,0.0,1.0,3.0,4.0,1.0,1.0,0.0,2.0,5.0,15.0,-1.0,False,False,danieltheis,28.0
Jaylen Brown,0 days 00:34:54,13.0,16.0,81.3,5.0,8.0,62.5,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,2.0,31.0,1.0,False,False,jaylenbrown,47.0
Marcus Smart,0 days 00:34:10,5.0,10.0,50.0,1.0,5.0,20.0,6.0,6.0,100.0,1.0,2.0,3.0,10.0,0.0,1.0,2.0,1.0,17.0,-1.0,False,False,marcussmart,40.0
Payton Pritchard,0 days 00:27:35,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,1.0,2.0,5.0,5.0,7.0,False,False,paytonpritchard,14.0
Jeff Teague,0 days 00:15:38,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,False,False,jeffteague,6.0
Robert Williams III,0 days 00:17:10,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,3.0,2.0,5.0,2.0,2.0,1.0,2.0,1.0,5.0,3.0,False,False,robertwilliamsiii,15.0
Semi Ojeleye,0 days 00:22:10,4.0,7.0,57.1,3.0,6.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,3.0,11.0,-1.0,False,False,semiojeleye,18.0
Carsen Edwards,,,,,,,,,,,,,,,,,,,,,True,False,carsenedwards,
Tacko Fall,,,,,,,,,,,,,,,,,,,,,True,False,tackofall,
Aaron Nesmith,,,,,,,,,,,,,,,,,,,,,True,False,aaronnesmith,
Tremont Waters,,,,,,,,,,,,,,,,,,,,,True,False,tremontwaters,
Grant Williams,,,,,,,,,,,,,,,,,,,,,True,False,grantwilliams,
