nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kyle Anderson,0 days 00:31:58,7.0,19.0,36.8,1.0,8.0,12.5,3.0,3.0,100.0,2.0,2.0,4.0,2.0,0.0,0.0,3.0,1.0,18.0,-17.0,False,False,kyleanderson,27.0
Brandon Clarke,0 days 00:28:31,4.0,10.0,40.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,7.0,0.0,0.0,1.0,1.0,0.0,8.0,-15.0,False,False,brandonclarke,15.0
Jonas Valanciunas,0 days 00:26:13,7.0,14.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,10.0,1.0,1.0,0.0,2.0,5.0,14.0,-19.0,False,False,jonasvalanciunas,25.0
Dillon Brooks,0 days 00:29:28,3.0,15.0,20.0,1.0,6.0,16.7,2.0,2.0,100.0,2.0,3.0,5.0,5.0,0.0,1.0,2.0,3.0,9.0,-13.0,False,False,dillonbrooks,17.0
Tyus Jones,0 days 00:31:37,6.0,11.0,54.5,2.0,5.0,40.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,14.0,-18.0,False,False,tyusjones,29.0
Desmond Bane,0 days 00:21:28,5.0,8.0,62.5,3.0,4.0,75.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,13.0,4.0,False,False,desmondbane,23.0
Gorgui Dieng,0 days 00:20:48,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,0.0,1.0,2.0,5.0,3.0,False,False,gorguidieng,15.0
Grayson Allen,0 days 00:14:35,1.0,6.0,16.7,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,3.0,5.0,False,False,graysonallen,5.0
Xavier Tillman,0 days 00:17:26,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,False,False,xaviertillman,15.0
John Konchar,0 days 00:16:57,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,2.0,3.0,5.0,4.0,2.0,1.0,0.0,1.0,4.0,-3.0,False,False,johnkonchar,18.0
Sean McDermott,0 days 00:00:59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,False,False,seanmcdermott,0.0
De'Anthony Melton,,,,,,,,,,,,,,,,,,,,,True,False,deanthonymelton,
