nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Dorian Finney-Smith,0 days 00:35:43,2.0,5.0,40.0,0.0,3.0,0.0,1.0,2.0,50.0,1.0,5.0,6.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,False,False,dorianfinneysmith,17.0
Tim Hardaway Jr.,0 days 00:33:04,4.0,15.0,26.7,2.0,12.0,16.7,3.0,5.0,60.0,0.0,4.0,4.0,4.0,0.0,0.0,3.0,3.0,13.0,-16.0,False,False,timhardawayjr,28.0
Dwight Powell,0 days 00:20:13,1.0,5.0,20.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,4.0,-1.0,False,False,dwightpowell,12.0
Josh Richardson,0 days 00:35:51,5.0,14.0,35.7,3.0,7.0,42.9,3.0,4.0,75.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,5.0,16.0,-7.0,False,False,joshrichardson,27.0
Jalen Brunson,0 days 00:37:30,11.0,17.0,64.7,3.0,7.0,42.9,6.0,6.0,100.0,0.0,5.0,5.0,7.0,1.0,0.0,4.0,0.0,31.0,4.0,False,False,jalenbrunson,58.0
Maxi Kleber,0 days 00:28:35,5.0,8.0,62.5,3.0,6.0,50.0,3.0,4.0,75.0,1.0,4.0,5.0,1.0,0.0,0.0,0.0,3.0,16.0,-3.0,False,False,maxikleber,34.0
Willie Cauley-Stein,0 days 00:11:44,4.0,5.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,8.0,-1.0,False,False,williecauleystein,17.0
Trey Burke,0 days 00:17:17,3.0,9.0,33.3,0.0,3.0,0.0,1.0,1.0,100.0,0.0,2.0,2.0,3.0,1.0,0.0,1.0,1.0,7.0,-12.0,False,False,treyburke,13.0
Boban Marjanovic,0 days 00:07:09,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,1.0,6.0,-4.0,False,False,bobanmarjanovic,14.0
James Johnson,0 days 00:12:02,1.0,5.0,20.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,-7.0,False,False,jamesjohnson,4.0
Nate Hinton,0 days 00:00:18,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,natehinton,0.0
Josh Green,0 days 00:00:18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,False,False,joshgreen,1.0
Tyrell Terry,0 days 00:00:16,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,tyrellterry,0.0
Luka Doncic,,,,,,,,,,,,,,,,,,,,,True,True,lukadoncic,
Wes Iwundu,,,,,,,,,,,,,,,,,,,,,True,False,wesiwundu,
