nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Patrick Williams,0 days 00:28:24,3.0,8.0,37.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,3.0,2.0,0.0,1.0,6.0,6.0,False,False,patrickwilliams,16.0
Otto Porter Jr.,0 days 00:28:38,4.0,11.0,36.4,2.0,6.0,33.3,5.0,5.0,100.0,1.0,6.0,7.0,2.0,2.0,0.0,2.0,3.0,15.0,-4.0,False,False,ottoporterjr,32.0
Wendell Carter Jr.,0 days 00:22:50,2.0,8.0,25.0,0.0,1.0,0.0,3.0,5.0,60.0,2.0,5.0,7.0,1.0,1.0,0.0,1.0,3.0,7.0,-2.0,False,False,wendellcarterjr,17.0
Zach LaVine,0 days 00:38:40,14.0,25.0,56.0,3.0,9.0,33.3,8.0,9.0,88.9,0.0,6.0,6.0,5.0,3.0,0.0,4.0,4.0,39.0,6.0,False,False,zachlavine,70.0
Coby White,0 days 00:32:50,7.0,14.0,50.0,4.0,9.0,44.4,5.0,5.0,100.0,1.0,6.0,7.0,4.0,0.0,0.0,4.0,5.0,23.0,7.0,False,False,cobywhite,44.0
Garrett Temple,0 days 00:25:20,1.0,6.0,16.7,1.0,5.0,20.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,8.0,False,False,garretttemple,8.0
Thaddeus Young,0 days 00:28:26,3.0,6.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,1.0,0.0,3.0,3.0,7.0,13.0,False,False,thaddeusyoung,12.0
Daniel Gafford,0 days 00:19:05,3.0,3.0,100.0,0.0,0.0,0.0,6.0,6.0,100.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,12.0,12.0,False,False,danielgafford,24.0
Denzel Valentine,0 days 00:15:47,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,0.0,0.0,6.0,4.0,False,False,denzelvalentine,16.0
Devon Dotson,,,,,,,,,,,,,,,,,,,,,True,False,devondotson,
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,True,False,cristianofelicio,
Luke Kornet,,,,,,,,,,,,,,,,,,,,,True,False,lukekornet,
Adam Mokoka,,,,,,,,,,,,,,,,,,,,,True,False,adammokoka,
