nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:35:19,8.0,16.0,50.0,1.0,5.0,20.0,4.0,7.0,57.1,1.0,6.0,7.0,2.0,0.0,2.0,2.0,5.0,21.0,19.0,False,False,andrewwiggins,42.0
Draymond Green,0 days 00:27:50,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,8.0,1.0,1.0,1.0,3.0,1.0,22.0,False,False,draymondgreen,14.0
James Wiseman,0 days 00:21:37,6.0,9.0,66.7,0.0,1.0,0.0,0.0,2.0,0.0,2.0,9.0,11.0,1.0,0.0,2.0,3.0,4.0,12.0,12.0,False,False,jameswiseman,29.0
Kelly Oubre Jr.,0 days 00:32:59,7.0,13.0,53.8,1.0,5.0,20.0,2.0,2.0,100.0,2.0,3.0,5.0,0.0,2.0,1.0,1.0,3.0,17.0,10.0,False,False,kellyoubrejr,32.0
Stephen Curry,0 days 00:36:26,18.0,31.0,58.1,8.0,16.0,50.0,18.0,19.0,94.7,1.0,4.0,5.0,4.0,0.0,0.0,5.0,0.0,62.0,20.0,False,False,stephencurry,106.0
Kent Bazemore,0 days 00:20:26,2.0,5.0,40.0,1.0,2.0,50.0,1.0,2.0,50.0,2.0,6.0,8.0,2.0,0.0,0.0,0.0,1.0,6.0,-2.0,False,False,kentbazemore,19.0
Kevon Looney,0 days 00:17:20,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,1.0,1.0,2.0,2.0,False,False,kevonlooney,9.0
Juan Toscano-Anderson,0 days 00:03:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-2.0,False,False,juantoscanoanderson,3.0
Eric Paschall,0 days 00:16:32,5.0,6.0,83.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,10.0,-2.0,False,False,ericpaschall,18.0
Mychal Mulder,0 days 00:00:11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,mychalmulder,0.0
Damion Lee,0 days 00:17:03,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,6.0,-2.0,False,False,damionlee,14.0
Brad Wanamaker,0 days 00:10:50,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,False,False,bradwanamaker,1.0
Jordan Poole,,,,,,,,,,,,,,,,,,,,,True,False,jordanpoole,
