nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jerami Grant,0 days 00:34:14,8.0,16.0,50.0,2.0,6.0,33.3,4.0,4.0,100.0,1.0,5.0,6.0,2.0,1.0,0.0,2.0,2.0,22.0,1.0,False,False,jeramigrant,39.0
Blake Griffin,0 days 00:29:23,4.0,14.0,28.6,3.0,10.0,30.0,2.0,4.0,50.0,0.0,3.0,3.0,4.0,1.0,0.0,0.0,0.0,13.0,-4.0,False,False,blakegriffin,29.0
Mason Plumlee,0 days 00:24:39,3.0,4.0,75.0,0.0,0.0,0.0,7.0,8.0,87.5,2.0,6.0,8.0,2.0,1.0,1.0,0.0,4.0,13.0,2.0,False,False,masonplumlee,35.0
Josh Jackson,0 days 00:13:47,5.0,10.0,50.0,2.0,4.0,50.0,1.0,1.0,100.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,13.0,6.0,False,False,joshjackson,22.0
Killian Hayes,0 days 00:24:00,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,4.0,5.0,-3.0,False,False,killianhayes,9.0
Derrick Rose,0 days 00:23:30,4.0,12.0,33.3,1.0,3.0,33.3,4.0,4.0,100.0,1.0,0.0,1.0,8.0,0.0,1.0,4.0,0.0,13.0,6.0,False,False,derrickrose,22.0
Isaiah Stewart,0 days 00:15:04,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,False,False,isaiahstewart,6.0
Delon Wright,0 days 00:18:25,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,4.0,-10.0,False,False,delonwright,14.0
Saddiq Bey,0 days 00:19:41,2.0,6.0,33.3,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,0.0,False,False,saddiqbey,13.0
Sekou Doumbouya,0 days 00:14:16,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,-8.0,False,False,sekoudoumbouya,15.0
Jahlil Okafor,0 days 00:08:17,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,6.0,-5.0,False,False,jahlilokafor,13.0
Svi Mykhailiuk,0 days 00:14:44,5.0,8.0,62.5,3.0,6.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,15.0,4.0,False,False,svimykhailiuk,28.0
Wayne Ellington,,,,,,,,,,,,,,,,,,,,,True,False,wayneellington,
Rodney McGruder,,,,,,,,,,,,,,,,,,,,,True,False,rodneymcgruder,
Deividas Sirvydis,,,,,,,,,,,,,,,,,,,,,True,False,deividassirvydis,
