nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Josh Okogie,0 days 00:22:24,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,4.0,-16.0,False,False,joshokogie,10.0
Jarred Vanderbilt,0 days 00:29:12,3.0,4.0,75.0,0.0,0.0,0.0,2.0,4.0,50.0,1.0,7.0,8.0,3.0,3.0,1.0,3.0,3.0,8.0,-17.0,False,False,jarredvanderbilt,26.0
Naz Reid,0 days 00:27:50,4.0,9.0,44.4,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,9.0,-7.0,False,False,nazreid,14.0
Malik Beasley,0 days 00:33:43,5.0,17.0,29.4,4.0,10.0,40.0,1.0,1.0,100.0,0.0,5.0,5.0,3.0,1.0,1.0,3.0,3.0,15.0,5.0,False,False,malikbeasley,26.0
D'Angelo Russell,0 days 00:32:04,11.0,22.0,50.0,6.0,13.0,46.2,3.0,5.0,60.0,1.0,2.0,3.0,7.0,4.0,1.0,3.0,0.0,31.0,-3.0,False,False,dangelorussell,61.0
Jordan McLaughlin,0 days 00:18:40,2.0,7.0,28.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,4.0,-15.0,False,False,jordanmclaughlin,10.0
Anthony Edwards,0 days 00:30:22,5.0,16.0,31.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,4.0,5.0,2.0,0.0,0.0,1.0,2.0,12.0,1.0,False,False,anthonyedwards,17.0
Jaden McDaniels,0 days 00:12:27,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,-2.0,False,False,jadenmcdaniels,4.0
Ed Davis,0 days 00:14:06,1.0,3.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,3.0,1.0,4.0,0.0,2.0,0.0,0.0,2.0,4.0,3.0,False,False,eddavis,11.0
Jarrett Culver,0 days 00:19:12,3.0,6.0,50.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,7.0,0.0,3.0,1.0,3.0,3.0,7.0,-4.0,False,False,jarrettculver,17.0
Ashton Hagans,,,,,,,,,,,,,,,,,,,,,True,False,ashtonhagans,
Jake Layman,,,,,,,,,,,,,,,,,,,,,True,False,jakelayman,
Jaylen Nowell,,,,,,,,,,,,,,,,,,,,,True,False,jaylennowell,
