nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Garrett Temple,0 days 00:32:15,4.0,9.0,44.4,3.0,7.0,42.9,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,13.0,-1.0,False,False,garretttemple,24.0
Lauri Markkanen,0 days 00:33:40,5.0,12.0,41.7,4.0,11.0,36.4,4.0,4.0,100.0,0.0,7.0,7.0,0.0,2.0,0.0,2.0,3.0,18.0,-6.0,False,False,laurimarkkanen,38.0
Wendell Carter Jr.,0 days 00:20:47,4.0,7.0,57.1,0.0,0.0,0.0,2.0,2.0,100.0,3.0,5.0,8.0,1.0,1.0,0.0,3.0,2.0,10.0,-4.0,False,False,wendellcarterjr,20.0
Zach LaVine,0 days 00:36:43,11.0,16.0,68.8,4.0,8.0,50.0,7.0,8.0,87.5,0.0,4.0,4.0,7.0,2.0,1.0,5.0,2.0,33.0,-3.0,False,False,zachlavine,64.0
Coby White,0 days 00:31:42,4.0,12.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,3.0,4.0,10.0,2.0,False,False,cobywhite,20.0
Daniel Gafford,0 days 00:16:17,2.0,5.0,40.0,0.0,0.0,0.0,3.0,3.0,100.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,7.0,5.0,False,False,danielgafford,16.0
Ryan Arcidiacono,0 days 00:16:43,3.0,7.0,42.9,3.0,4.0,75.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,3.0,9.0,10.0,False,False,ryanarcidiacono,16.0
Denzel Valentine,0 days 00:24:29,5.0,13.0,38.5,3.0,6.0,50.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0,0.0,0.0,1.0,0.0,13.0,14.0,False,False,denzelvalentine,26.0
Thaddeus Young,0 days 00:25:16,5.0,11.0,45.5,1.0,2.0,50.0,1.0,2.0,50.0,5.0,4.0,9.0,3.0,1.0,0.0,1.0,1.0,12.0,15.0,False,False,thaddeusyoung,27.0
Adam Mokoka,0 days 00:02:08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,False,False,adammokoka,0.0
Devon Dotson,,,,,,,,,,,,,,,,,,,,,True,False,devondotson,
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,True,False,cristianofelicio,
Luke Kornet,,,,,,,,,,,,,,,,,,,,,True,False,lukekornet,
