nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
KZ Okpala,0 days 00:03:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-12.0,False,False,kzokpala,0.0
Kelly Olynyk,0 days 00:24:59,4.0,8.0,50.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,2.0,2.0,3.0,9.0,-4.0,False,False,kellyolynyk,20.0
Bam Adebayo,0 days 00:35:28,9.0,15.0,60.0,0.0,1.0,0.0,10.0,11.0,90.9,2.0,9.0,11.0,5.0,2.0,1.0,7.0,5.0,28.0,5.0,False,False,bamadebayo,55.0
Duncan Robinson,0 days 00:36:18,6.0,9.0,66.7,6.0,9.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,3.0,2.0,18.0,8.0,False,False,duncanrobinson,33.0
Goran Dragic,0 days 00:33:07,9.0,15.0,60.0,1.0,5.0,20.0,3.0,4.0,75.0,0.0,3.0,3.0,3.0,0.0,1.0,3.0,3.0,22.0,-7.0,False,False,gorandragic,38.0
Maurice Harkless,0 days 00:29:51,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,3.0,3.0,11.0,False,False,mauriceharkless,13.0
Kendrick Nunn,0 days 00:34:03,8.0,15.0,53.3,2.0,4.0,50.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,3.0,18.0,17.0,False,False,kendricknunn,32.0
Andre Iguodala,0 days 00:20:43,1.0,3.0,33.3,0.0,2.0,0.0,2.0,2.0,100.0,0.0,3.0,3.0,2.0,2.0,0.0,1.0,1.0,4.0,4.0,False,False,andreiguodala,13.0
Precious Achiuwa,0 days 00:12:47,4.0,5.0,80.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,5.0,8.0,-1.0,False,False,preciousachiuwa,18.0
Gabe Vincent,0 days 00:09:07,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,9.0,False,False,gabevincent,6.0
Udonis Haslem,,,,,,,,,,,,,,,,,,,,,True,False,udonishaslem,
Tyler Herro,,,,,,,,,,,,,,,,,,,,,True,True,tylerherro,
Meyers Leonard,,,,,,,,,,,,,,,,,,,,,True,True,meyersleonard,
Chris Silva,,,,,,,,,,,,,,,,,,,,,True,False,chrissilva,
Max Strus,,,,,,,,,,,,,,,,,,,,,True,False,maxstrus,
