nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Derrick Jones Jr.,0 days 00:29:46,2.0,4.0,50.0,0.0,2.0,0.0,1.0,3.0,33.3,1.0,4.0,5.0,1.0,2.0,3.0,0.0,1.0,5.0,-2.0,False,False,derrickjonesjr,21.0
Robert Covington,0 days 00:28:46,4.0,8.0,50.0,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,0.0,1.0,5.0,9.0,2.0,False,False,robertcovington,20.0
Enes Kanter,0 days 00:26:59,4.0,8.0,50.0,0.0,0.0,0.0,1.0,1.0,100.0,2.0,6.0,8.0,5.0,0.0,0.0,1.0,2.0,9.0,-4.0,False,False,eneskanter,22.0
Rodney Hood,0 days 00:25:25,9.0,14.0,64.3,2.0,6.0,33.3,1.0,1.0,100.0,0.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,21.0,-13.0,False,False,rodneyhood,34.0
Damian Lillard,0 days 00:35:34,10.0,23.0,43.5,3.0,10.0,30.0,12.0,12.0,100.0,0.0,3.0,3.0,6.0,1.0,1.0,5.0,2.0,35.0,-3.0,False,False,damianlillard,60.0
Carmelo Anthony,0 days 00:26:22,6.0,13.0,46.2,2.0,3.0,66.7,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,1.0,1.0,2.0,14.0,-17.0,False,False,carmeloanthony,23.0
Nassir Little,0 days 00:08:55,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,-11.0,False,False,nassirlittle,6.0
Gary Trent Jr.,0 days 00:23:54,1.0,9.0,11.1,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,2.0,-11.0,False,False,garytrentjr,1.0
Harry Giles III,0 days 00:15:30,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,-20.0,False,False,harrygilesiii,5.0
Anfernee Simons,0 days 00:15:19,2.0,7.0,28.6,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,-22.0,False,False,anferneesimons,10.0
Keljin Blevins,0 days 00:03:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,False,False,keljinblevins,0.0
CJ Elleby,,,,,,,,,,,,,,,,,,,,,True,True,cjelleby,
