nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Joe Harris,F,0 days 00:21:46,10.0,7.0,2.0,0.0,1.0,4.0,8.0,50.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,2.0,2.0,21.0,False,False,23.0
Kevin Durant,F,0 days 00:25:56,22.0,5.0,3.0,3.0,1.0,7.0,16.0,43.8,1.0,2.0,50.0,7.0,7.0,100.0,1.0,4.0,1.0,3.0,26.0,False,False,40.0
DeAndre Jordan,C,0 days 00:17:03,4.0,11.0,1.0,1.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,3.0,2.0,21.0,False,False,18.0
Spencer Dinwiddie,G,0 days 00:20:57,9.0,5.0,4.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,4.0,4.0,100.0,0.0,5.0,3.0,1.0,24.0,False,False,20.0
Kyrie Irving,G,0 days 00:25:18,26.0,4.0,4.0,0.0,0.0,10.0,16.0,62.5,4.0,7.0,57.1,2.0,2.0,100.0,1.0,3.0,1.0,3.0,32.0,False,False,46.0
Jarrett Allen,,0 days 00:20:37,8.0,7.0,2.0,1.0,2.0,2.0,3.0,66.7,0.0,0.0,0.0,4.0,5.0,80.0,3.0,4.0,2.0,0.0,12.0,False,False,24.0
Landry Shamet,,0 days 00:20:43,6.0,1.0,0.0,1.0,0.0,1.0,4.0,25.0,1.0,4.0,25.0,3.0,4.0,75.0,0.0,1.0,2.0,3.0,12.0,False,False,12.0
Caris LeVert,,0 days 00:25:49,20.0,9.0,5.0,2.0,1.0,6.0,17.0,35.3,3.0,5.0,60.0,5.0,6.0,83.3,1.0,8.0,2.0,1.0,18.0,False,False,41.0
Jeff Green,,0 days 00:17:17,7.0,0.0,1.0,1.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,False,False,12.0
Taurean Prince,,0 days 00:16:06,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,1.0,3.0,False,False,6.0
Reggie Perry,,0 days 00:08:46,2.0,2.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-8.0,False,False,5.0
Bruce Brown,,0 days 00:08:31,2.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-7.0,False,False,2.0
Rodions Kurucs,,0 days 00:07:36,3.0,1.0,0.0,0.0,0.0,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-9.0,False,False,6.0
Timothe Luwawu-Cabarrot,,0 days 00:07:36,5.0,2.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,1.0,2.0,-9.0,False,False,7.0
Tyler Johnson,,0 days 00:06:59,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-12.0,False,False,1.0
