nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Andrew Wiggins,F,0 days 00:31:14,13.0,2.0,1.0,0.0,1.0,4.0,16.0,25.0,2.0,6.0,33.3,3.0,4.0,75.0,0.0,2.0,4.0,4.0,-28.0,False,False,15.0
Eric Paschall,F,0 days 00:22:33,6.0,1.0,0.0,0.0,1.0,2.0,6.0,33.3,1.0,1.0,100.0,1.0,2.0,50.0,1.0,0.0,0.0,1.0,-28.0,False,False,9.0
James Wiseman,C,0 days 00:24:17,19.0,6.0,0.0,2.0,0.0,7.0,13.0,53.8,1.0,1.0,100.0,4.0,8.0,50.0,1.0,5.0,1.0,2.0,-10.0,False,False,36.0
Kelly Oubre Jr.,G,0 days 00:26:39,6.0,7.0,2.0,1.0,2.0,3.0,14.0,21.4,0.0,6.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,-28.0,False,False,13.0
Stephen Curry,G,0 days 00:30:19,20.0,4.0,10.0,2.0,0.0,7.0,21.0,33.3,2.0,10.0,20.0,4.0,4.0,100.0,3.0,1.0,3.0,1.0,-23.0,False,False,40.0
Kevon Looney,C,0 days 00:11:17,4.0,2.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,-10.0,False,False,5.0
Kent Bazemore,,0 days 00:12:35,2.0,2.0,2.0,1.0,0.0,1.0,2.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,-3.0,False,False,6.0
Damion Lee,,0 days 00:12:14,3.0,7.0,2.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,8.0,False,False,13.0
Marquese Chriss,,0 days 00:12:26,9.0,8.0,1.0,0.0,0.0,4.0,10.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,3.0,5.0,0.0,2.0,-6.0,False,False,19.0
Jordan Poole,,0 days 00:18:55,2.0,2.0,3.0,0.0,0.0,1.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-3.0,False,False,4.0
Brad Wanamaker,,0 days 00:22:40,3.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,4.0,75.0,0.0,1.0,1.0,2.0,1.0,False,False,9.0
Juan Toscano-Anderson,,0 days 00:13:15,4.0,4.0,2.0,0.0,2.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,-9.0,False,False,14.0
Mychal Mulder,,0 days 00:07:36,8.0,1.0,0.0,0.0,0.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,False,False,14.0
