nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
OG Anunoby,0 days 00:29:35,3.0,8.0,37.5,1.0,4.0,25.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,10.0,-12.0,False,False,oganunoby,18.0
Pascal Siakam,0 days 00:32:57,7.0,15.0,46.7,2.0,5.0,40.0,6.0,7.0,85.7,2.0,4.0,6.0,3.0,0.0,1.0,1.0,5.0,22.0,-13.0,False,False,pascalsiakam,42.0
Aron Baynes,0 days 00:13:37,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,False,False,aronbaynes,-1.0
Fred VanVleet,0 days 00:33:26,13.0,20.0,65.0,6.0,9.0,66.7,3.0,4.0,75.0,1.0,7.0,8.0,3.0,2.0,0.0,2.0,2.0,35.0,-9.0,False,False,fredvanvleet,65.0
Kyle Lowry,0 days 00:32:52,5.0,13.0,38.5,1.0,5.0,20.0,7.0,8.0,87.5,0.0,5.0,5.0,5.0,2.0,0.0,1.0,4.0,18.0,-5.0,False,False,kylelowry,39.0
Malachi Flynn,0 days 00:15:45,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-3.0,False,False,malachiflynn,0.0
Norman Powell,0 days 00:16:26,1.0,6.0,16.7,0.0,2.0,0.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,-15.0,False,False,normanpowell,7.0
Chris Boucher,0 days 00:20:59,2.0,6.0,33.3,1.0,4.0,25.0,4.0,6.0,66.7,1.0,5.0,6.0,1.0,2.0,2.0,1.0,1.0,9.0,-4.0,False,False,chrisboucher,27.0
Stanley Johnson,0 days 00:10:58,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,-3.0,False,False,stanleyjohnson,5.0
Alex Len,0 days 00:08:57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,-6.0,False,False,alexlen,1.0
Terence Davis,0 days 00:17:09,4.0,8.0,50.0,1.0,2.0,50.0,4.0,4.0,100.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,13.0,5.0,False,False,terencedavis,24.0
Paul Watson,0 days 00:03:03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,False,False,paulwatson,2.0
Yuta Watanabe,0 days 00:04:16,1.0,1.0,100.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,False,False,yutawatanabe,6.0
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,True,False,deandrebembry,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,True,False,mattthomas,
