nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Reggie Bullock,0 days 00:25:51,3.0,6.0,50.0,0.0,2.0,0.0,1.0,2.0,50.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,1.0,7.0,-2.0,False,False,reggiebullock,15.0
Julius Randle,0 days 00:43:10,11.0,19.0,57.9,0.0,5.0,0.0,6.0,8.0,75.0,4.0,13.0,17.0,9.0,1.0,0.0,7.0,2.0,28.0,5.0,False,False,juliusrandle,64.0
Mitchell Robinson,0 days 00:28:18,4.0,7.0,57.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,7.0,0.0,4.0,2.0,1.0,3.0,8.0,-5.0,False,False,mitchellrobinson,21.0
RJ Barrett,0 days 00:43:46,10.0,19.0,52.6,1.0,5.0,20.0,5.0,7.0,71.4,1.0,10.0,11.0,5.0,2.0,0.0,0.0,2.0,26.0,13.0,False,False,rjbarrett,57.0
Elfrid Payton,0 days 00:28:30,6.0,18.0,33.3,0.0,0.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,5.0,0.0,2.0,2.0,3.0,14.0,-11.0,False,False,elfridpayton,18.0
Austin Rivers,0 days 00:33:24,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,4.0,8.0,4.0,False,False,austinrivers,14.0
Kevin Knox II,0 days 00:18:14,2.0,3.0,66.7,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,4.0,6.0,4.0,False,False,kevinknoxii,12.0
Immanuel Quickley,0 days 00:18:47,4.0,7.0,57.1,2.0,3.0,66.7,6.0,6.0,100.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,16.0,17.0,False,False,immanuelquickley,30.0
Ignas Brazdeikis,,,,,,,,,,,,,,,,,,,,,True,False,ignasbrazdeikis,
Jared Harper,,,,,,,,,,,,,,,,,,,,,True,False,jaredharper,
Nerlens Noel,,,,,,,,,,,,,,,,,,,,,True,True,nerlensnoel,
Theo Pinson,,,,,,,,,,,,,,,,,,,,,True,False,theopinson,
