nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:28:05,7.0,15.0,46.7,2.0,4.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,3.0,1.0,16.0,15.0,False,False,andrewwiggins,25.0
Draymond Green,0 days 00:21:14,1.0,3.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,5.0,5.0,5.0,2.0,0.0,1.0,3.0,5.0,13.0,False,False,draymondgreen,19.0
James Wiseman,0 days 00:17:26,5.0,9.0,55.6,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,0.0,2.0,1.0,2.0,10.0,4.0,False,False,jameswiseman,20.0
Kelly Oubre Jr.,0 days 00:25:31,6.0,13.0,46.2,4.0,6.0,66.7,2.0,2.0,100.0,1.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,18.0,21.0,False,False,kellyoubrejr,33.0
Stephen Curry,0 days 00:30:34,9.0,18.0,50.0,5.0,12.0,41.7,7.0,7.0,100.0,0.0,9.0,9.0,8.0,0.0,0.0,2.0,3.0,30.0,26.0,False,False,stephencurry,64.0
Kevon Looney,0 days 00:12:24,5.0,6.0,83.3,0.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,3.0,11.0,19.0,False,False,kevonlooney,22.0
Kent Bazemore,0 days 00:15:32,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,0.0,4.0,5.0,13.0,False,False,kentbazemore,14.0
Eric Paschall,0 days 00:21:50,6.0,10.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,7.0,7.0,4.0,0.0,0.0,1.0,2.0,14.0,12.0,False,False,ericpaschall,29.0
Damion Lee,0 days 00:19:55,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,0.0,2.0,3.0,10.0,False,False,damionlee,14.0
Brad Wanamaker,0 days 00:17:26,2.0,6.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,5.0,5.0,False,False,bradwanamaker,10.0
Mychal Mulder,0 days 00:14:29,4.0,4.0,100.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,12.0,19.0,False,False,mychalmulder,22.0
Jordan Poole,0 days 00:07:47,3.0,5.0,60.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,-1.0,False,False,jordanpoole,12.0
Nico Mannion,0 days 00:07:47,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,-1.0,False,False,nicomannion,3.0
