nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Bojan Bogdanovic,F,0 days 00:28:46,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,4.0,75.0,0.0,1.0,3.0,0.0,-5.0,False,False,5.0
Royce O'Neale,F,0 days 00:34:31,8.0,9.0,1.0,1.0,1.0,3.0,6.0,50.0,2.0,3.0,66.7,0.0,0.0,0.0,1.0,8.0,2.0,2.0,3.0,False,False,21.0
Rudy Gobert,C,0 days 00:34:11,18.0,14.0,0.0,1.0,1.0,7.0,9.0,77.8,0.0,0.0,0.0,4.0,8.0,50.0,2.0,12.0,1.0,3.0,-9.0,False,False,46.0
Donovan Mitchell,G,0 days 00:36:14,23.0,6.0,3.0,1.0,0.0,9.0,23.0,39.1,3.0,8.0,37.5,2.0,2.0,100.0,1.0,5.0,3.0,1.0,3.0,False,False,35.0
Mike Conley,G,0 days 00:34:51,16.0,5.0,4.0,2.0,0.0,5.0,13.0,38.5,4.0,8.0,50.0,2.0,2.0,100.0,0.0,5.0,2.0,2.0,-13.0,False,False,32.0
Joe Ingles,,0 days 00:32:11,5.0,1.0,4.0,1.0,0.0,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,-16.0,False,False,12.0
Derrick Favors,,0 days 00:13:49,10.0,5.0,1.0,0.0,1.0,4.0,8.0,50.0,0.0,0.0,0.0,2.0,3.0,66.7,3.0,2.0,0.0,0.0,-2.0,False,False,20.0
Jordan Clarkson,,0 days 00:19:27,12.0,5.0,2.0,2.0,0.0,5.0,11.0,45.5,2.0,5.0,40.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,-14.0,False,False,24.0
Georges Niang,,0 days 00:06:00,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,False,False,-1.0
Udoka Azubuike,,,,,,,,,,,,,,,,,,,,,,True,False,
Shaquille Harrison,,,,,,,,,,,,,,,,,,,,,,True,False,
Elijah Hughes,,,,,,,,,,,,,,,,,,,,,,True,False,
Juwan Morgan,,,,,,,,,,,,,,,,,,,,,,True,False,
Miye Oni,,,,,,,,,,,,,,,,,,,,,,True,False,
