nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Harrison Barnes,F,0 days 00:37:04,24.0,8.0,1.0,1.0,1.0,8.0,14.0,57.1,2.0,5.0,40.0,6.0,6.0,100.0,2.0,6.0,1.0,2.0,-3.0,False,False,47.0
Marvin Bagley III,F,0 days 00:26:54,4.0,8.0,1.0,0.0,1.0,1.0,9.0,11.1,0.0,0.0,0.0,2.0,2.0,100.0,4.0,4.0,3.0,0.0,-3.0,False,False,6.0
Richaun Holmes,C,0 days 00:36:58,22.0,13.0,2.0,2.0,1.0,10.0,13.0,76.9,0.0,0.0,0.0,2.0,2.0,100.0,4.0,9.0,1.0,5.0,-2.0,False,False,48.0
Buddy Hield,G,0 days 00:38:47,19.0,3.0,5.0,0.0,1.0,7.0,18.0,38.9,5.0,15.0,33.3,0.0,0.0,0.0,0.0,3.0,2.0,3.0,-9.0,False,False,37.0
De'Aaron Fox,G,0 days 00:35:10,22.0,5.0,6.0,4.0,1.0,9.0,23.0,39.1,1.0,7.0,14.3,3.0,6.0,50.0,2.0,3.0,2.0,2.0,-3.0,False,False,44.0
Cory Joseph,,0 days 00:23:35,9.0,1.0,5.0,2.0,0.0,3.0,6.0,50.0,0.0,1.0,0.0,3.0,3.0,100.0,0.0,1.0,1.0,4.0,0.0,False,False,20.0
Tyrese Haliburton,,0 days 00:27:43,11.0,2.0,1.0,2.0,0.0,4.0,9.0,44.4,2.0,4.0,50.0,1.0,2.0,50.0,0.0,2.0,1.0,2.0,-4.0,False,False,20.0
Nemanja Bjelica,,0 days 00:16:47,8.0,5.0,2.0,0.0,0.0,3.0,4.0,75.0,1.0,1.0,100.0,1.0,3.0,33.3,2.0,3.0,3.0,2.0,10.0,False,False,18.0
Hassan Whiteside,,0 days 00:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,False,False,-1.0
Kyle Guy,,,,,,,,,,,,,,,,,,,,,,True,False,
Justin James,,,,,,,,,,,,,,,,,,,,,,True,False,
Jabari Parker,,,,,,,,,,,,,,,,,,,,,,True,False,
Jahmi'us Ramsey,,,,,,,,,,,,,,,,,,,,,,True,False,
Glenn Robinson III,,,,,,,,,,,,,,,,,,,,,,True,False,
Robert Woodard II,,,,,,,,,,,,,,,,,,,,,,True,False,
