nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Norman Powell,F,0 days 00:34:09,17.0,4.0,1.0,2.0,1.0,7.0,13.0,53.8,2.0,7.0,28.6,1.0,1.0,100.0,0.0,4.0,3.0,2.0,28.0,False,False,31.0
OG Anunoby,F,0 days 00:35:59,5.0,7.0,2.0,1.0,0.0,1.0,10.0,10.0,0.0,7.0,0.0,3.0,4.0,75.0,2.0,5.0,1.0,3.0,22.0,False,False,17.0
Aron Baynes,C,0 days 00:15:54,3.0,4.0,1.0,0.0,0.0,1.0,3.0,33.3,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,False,False,9.0
Kyle Lowry,G,0 days 00:37:49,20.0,7.0,4.0,2.0,0.0,6.0,12.0,50.0,4.0,9.0,44.4,4.0,6.0,66.7,1.0,6.0,4.0,3.0,11.0,False,False,44.0
Fred VanVleet,G,0 days 00:36:32,25.0,5.0,7.0,1.0,1.0,9.0,19.0,47.4,4.0,9.0,44.4,3.0,3.0,100.0,1.0,4.0,1.0,0.0,21.0,False,False,49.0
Chris Boucher,,0 days 00:24:23,9.0,9.0,2.0,0.0,1.0,3.0,9.0,33.3,1.0,4.0,25.0,2.0,5.0,40.0,2.0,7.0,2.0,4.0,11.0,False,False,25.0
Terence Davis,,0 days 00:16:15,10.0,4.0,0.0,0.0,1.0,4.0,7.0,57.1,2.0,5.0,40.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,-5.0,False,False,18.0
Stanley Johnson,,0 days 00:13:35,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,False,False,6.0
Yuta Watanabe,,0 days 00:09:27,0.0,4.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,-8.0,False,False,6.0
Alex Len,,0 days 00:13:33,11.0,2.0,0.0,0.0,1.0,3.0,4.0,75.0,3.0,3.0,100.0,2.0,2.0,100.0,0.0,2.0,0.0,0.0,8.0,False,False,21.0
Paul Watson,,0 days 00:03:48,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,False,False,1.0
Malachi Flynn,,0 days 00:03:48,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,0.0
DeAndre' Bembry,,0 days 00:03:48,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,-1.0,False,False,2.0
Pascal Siakam,,,,,,,,,,,,,,,,,,,,,,True,False,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,,True,False,
