nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Deni Avdija,F,0 days 00:24:32,6.0,4.0,3.0,0.0,0.0,2.0,5.0,40.0,0.0,3.0,0.0,2.0,2.0,100.0,1.0,3.0,0.0,1.0,5.0,False,False,17.0
Rui Hachimura,F,0 days 00:25:13,17.0,5.0,3.0,1.0,0.0,5.0,8.0,62.5,2.0,2.0,100.0,5.0,8.0,62.5,2.0,3.0,2.0,1.0,13.0,False,False,36.0
Thomas Bryant,C,0 days 00:34:14,28.0,3.0,0.0,1.0,3.0,10.0,11.0,90.9,3.0,3.0,100.0,5.0,7.0,71.4,2.0,1.0,1.0,3.0,3.0,False,False,53.0
Bradley Beal,G,0 days 00:34:53,28.0,4.0,3.0,1.0,1.0,8.0,19.0,42.1,0.0,3.0,0.0,12.0,13.0,92.3,1.0,3.0,3.0,4.0,3.0,False,False,47.0
Russell Westbrook,G,0 days 00:39:19,22.0,10.0,11.0,1.0,0.0,8.0,18.0,44.4,3.0,5.0,60.0,3.0,6.0,50.0,2.0,8.0,5.0,4.0,-10.0,False,False,48.0
Ish Smith,,0 days 00:07:56,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,False,False,1.0
Davis Bertans,,0 days 00:21:29,3.0,3.0,2.0,1.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,3.0,3.0,100.0,0.0,3.0,0.0,3.0,-18.0,False,False,10.0
Robin Lopez,,0 days 00:06:19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-6.0,False,False,1.0
Troy Brown Jr.,,0 days 00:16:50,6.0,1.0,1.0,0.0,0.0,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,3.0,-2.0,False,False,9.0
Raul Neto,,0 days 00:21:47,15.0,4.0,1.0,3.0,0.0,5.0,7.0,71.4,3.0,3.0,100.0,2.0,2.0,100.0,0.0,4.0,0.0,2.0,3.0,False,False,31.0
Moritz Wagner,,0 days 00:07:27,5.0,2.0,0.0,0.0,0.0,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,False,False,9.0
Isaac Bonga,,,,,,,,,,,,,,,,,,,,,,True,False,
Anthony Gill,,,,,,,,,,,,,,,,,,,,,,True,False,
Garrison Mathews,,,,,,,,,,,,,,,,,,,,,,True,False,
Jerome Robinson,,,,,,,,,,,,,,,,,,,,,,True,False,
