nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Patrick Williams,F,0 days 00:18:24,10.0,1.0,0.0,0.0,0.0,4.0,5.0,80.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,1.0,2.0,4.0,-15.0,False,False,16.0
Otto Porter Jr.,F,0 days 00:30:54,28.0,12.0,3.0,3.0,0.0,10.0,14.0,71.4,5.0,9.0,55.6,3.0,3.0,100.0,1.0,11.0,0.0,0.0,0.0,False,False,64.0
Wendell Carter Jr.,C,0 days 00:22:58,16.0,5.0,1.0,1.0,1.0,7.0,11.0,63.6,1.0,1.0,100.0,1.0,2.0,50.0,1.0,4.0,2.0,5.0,-24.0,False,False,28.0
Zach LaVine,G,0 days 00:34:53,22.0,6.0,7.0,0.0,1.0,6.0,17.0,35.3,1.0,7.0,14.3,9.0,10.0,90.0,0.0,6.0,3.0,4.0,-3.0,False,False,45.0
Coby White,G,0 days 00:40:10,16.0,6.0,10.0,0.0,0.0,5.0,16.0,31.3,3.0,9.0,33.3,3.0,5.0,60.0,1.0,5.0,3.0,4.0,14.0,False,False,37.0
Garrett Temple,,0 days 00:28:23,8.0,2.0,4.0,0.0,0.0,3.0,6.0,50.0,1.0,4.0,25.0,1.0,1.0,100.0,1.0,1.0,2.0,3.0,-3.0,False,False,17.0
Daniel Gafford,,0 days 00:22:16,15.0,5.0,2.0,2.0,1.0,7.0,8.0,87.5,0.0,0.0,0.0,1.0,2.0,50.0,3.0,2.0,1.0,3.0,23.0,False,False,32.0
Denzel Valentine,,0 days 00:14:59,3.0,4.0,1.0,1.0,0.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,4.0,False,False,10.0
Thaddeus Young,F,0 days 00:27:02,15.0,3.0,6.0,2.0,0.0,7.0,12.0,58.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,19.0,False,False,28.0
Devon Dotson,,,,,,,,,,,,,,,,,,,,,,True,False,
Cristiano Felicio,,,,,,,,,,,,,,,,,,,,,,True,False,
Luke Kornet,,,,,,,,,,,,,,,,,,,,,,True,False,
Adam Mokoka,,,,,,,,,,,,,,,,,,,,,,True,False,
