nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dante Exum,F,0 days 00:28:16,7.0,4.0,0.0,0.0,1.0,2.0,5.0,40.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,4.0,2.0,0.0,-9.0,False,False,14.0
Larry Nance Jr.,F,0 days 00:35:59,10.0,5.0,7.0,2.0,1.0,4.0,9.0,44.4,1.0,4.0,25.0,1.0,2.0,50.0,1.0,4.0,2.0,3.0,-3.0,False,False,28.0
Andre Drummond,C,0 days 00:25:02,11.0,13.0,4.0,1.0,1.0,4.0,11.0,36.4,0.0,0.0,0.0,3.0,4.0,75.0,3.0,10.0,3.0,4.0,5.0,False,False,28.0
Collin Sexton,G,0 days 00:36:36,28.0,1.0,4.0,1.0,1.0,12.0,19.0,63.2,2.0,2.0,100.0,2.0,2.0,100.0,0.0,1.0,2.0,2.0,-7.0,False,False,42.0
Darius Garland,G,0 days 00:38:11,21.0,2.0,5.0,0.0,0.0,8.0,14.0,57.1,5.0,7.0,71.4,0.0,0.0,0.0,0.0,2.0,6.0,3.0,-21.0,False,False,31.0
Cedi Osman,,0 days 00:21:19,3.0,3.0,1.0,1.0,0.0,1.0,8.0,12.5,1.0,5.0,20.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,-19.0,False,False,8.0
JaVale McGee,,0 days 00:13:38,7.0,13.0,0.0,0.0,1.0,3.0,11.0,27.3,0.0,1.0,0.0,1.0,6.0,16.7,6.0,7.0,1.0,5.0,-21.0,False,False,22.0
Damyean Dotson,,0 days 00:20:46,3.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,-8.0,False,False,4.0
Dean Wade,,0 days 00:06:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-11.0,False,False,0.0
Thon Maker,,0 days 00:09:20,6.0,1.0,0.0,0.0,1.0,2.0,3.0,66.7,0.0,0.0,0.0,2.0,2.0,100.0,0.0,1.0,0.0,1.0,-4.0,False,False,11.0
Lamar Stevens,,0 days 00:02:21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,0.0
Marques Bolden,,0 days 00:02:21,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,1.0,0.0,0.0,-1.0,False,False,8.0
