nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Andrew Wiggins,0 days 00:36:26,6.0,15.0,40.0,2.0,3.0,66.7,5.0,6.0,83.3,2.0,7.0,9.0,4.0,0.0,1.0,0.0,2.0,19.0,2.0,False,False,andrewwiggins,39.0
Juan Toscano-Anderson,0 days 00:19:13,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,1.0,5.0,-2.0,False,False,juantoscanoanderson,14.0
James Wiseman,0 days 00:22:37,3.0,8.0,37.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,4.0,7.0,-4.0,False,False,jameswiseman,10.0
Kelly Oubre Jr.,0 days 00:30:18,3.0,16.0,18.8,0.0,6.0,0.0,2.0,2.0,100.0,3.0,8.0,11.0,0.0,4.0,0.0,3.0,3.0,8.0,9.0,False,False,kellyoubrejr,18.0
Stephen Curry,0 days 00:36:26,11.0,25.0,44.0,5.0,15.0,33.3,9.0,9.0,100.0,0.0,2.0,2.0,6.0,2.0,2.0,4.0,1.0,36.0,3.0,False,False,stephencurry,65.0
Kevon Looney,0 days 00:16:53,3.0,5.0,60.0,0.0,0.0,0.0,2.0,2.0,100.0,3.0,1.0,4.0,4.0,0.0,0.0,0.0,2.0,8.0,12.0,False,False,kevonlooney,19.0
Mychal Mulder,0 days 00:10:34,2.0,6.0,33.3,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,False,False,mychalmulder,13.0
Jordan Poole,0 days 00:13:25,3.0,7.0,42.9,2.0,6.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,10.0,-10.0,False,False,jordanpoole,20.0
Eric Paschall,0 days 00:19:07,4.0,8.0,50.0,1.0,2.0,50.0,6.0,7.0,85.7,1.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,15.0,-13.0,False,False,ericpaschall,29.0
Damion Lee,0 days 00:20:37,4.0,7.0,57.1,4.0,5.0,80.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.0,4.0,12.0,11.0,False,False,damionlee,24.0
Brad Wanamaker,0 days 00:14:24,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0,2.0,1.0,2.0,-3.0,False,False,bradwanamaker,10.0
Kent Bazemore,,,,,,,,,,,,,,,,,,,,,True,False,kentbazemore,
