nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kevin Love,0 days 00:08:50,2.0,6.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,0.0,0.0,0.0,4.0,2.0,False,False,kevinlove,9.0
Larry Nance Jr.,0 days 00:35:22,5.0,6.0,83.3,3.0,4.0,75.0,0.0,0.0,0.0,1.0,3.0,4.0,5.0,2.0,0.0,4.0,3.0,13.0,21.0,False,False,larrynancejr,28.0
Andre Drummond,0 days 00:25:40,11.0,18.0,61.1,0.0,0.0,0.0,2.0,4.0,50.0,6.0,8.0,14.0,3.0,3.0,2.0,1.0,1.0,24.0,27.0,False,False,andredrummond,53.0
Collin Sexton,0 days 00:29:20,8.0,15.0,53.3,1.0,2.0,50.0,5.0,6.0,83.3,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,22.0,9.0,False,False,collinsexton,37.0
Darius Garland,0 days 00:28:57,7.0,15.0,46.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,2.0,14.0,21.0,False,False,dariusgarland,23.0
Dean Wade,0 days 00:14:25,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,1.0,1.0,2.0,3.0,-7.0,False,False,deanwade,8.0
Cedi Osman,0 days 00:21:46,5.0,8.0,62.5,2.0,4.0,50.0,2.0,2.0,100.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,14.0,20.0,False,False,cediosman,27.0
JaVale McGee,0 days 00:16:26,2.0,6.0,33.3,1.0,2.0,50.0,2.0,2.0,100.0,0.0,6.0,6.0,2.0,0.0,2.0,2.0,2.0,7.0,0.0,False,False,javalemcgee,17.0
Dante Exum,0 days 00:23:05,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,6.0,2.0,0.0,1.0,5.0,6.0,29.0,False,False,danteexum,19.0
Damyean Dotson,0 days 00:19:42,2.0,5.0,40.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,5.0,5.0,False,False,damyeandotson,8.0
Marques Bolden,0 days 00:05:54,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-3.0,False,False,marquesbolden,3.0
Thon Maker,0 days 00:05:54,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,-3.0,False,False,thonmaker,4.0
Lamar Stevens,0 days 00:04:40,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,False,False,lamarstevens,5.0
