nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Dillon Brooks,0 days 00:27:53,6.0,18.0,33.3,2.0,9.0,22.2,2.0,2.0,100.0,3.0,2.0,5.0,2.0,1.0,0.0,3.0,2.0,16.0,-18.0,False,False,dillonbrooks,26.0
Kyle Anderson,0 days 00:28:08,3.0,11.0,27.3,0.0,4.0,0.0,3.0,4.0,75.0,0.0,4.0,4.0,9.0,0.0,1.0,8.0,2.0,9.0,-7.0,False,False,kyleanderson,18.0
Jonas Valanciunas,0 days 00:24:10,7.0,11.0,63.6,1.0,1.0,100.0,5.0,7.0,71.4,4.0,7.0,11.0,1.0,0.0,0.0,5.0,2.0,20.0,-13.0,False,False,jonasvalanciunas,38.0
Grayson Allen,0 days 00:11:35,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,-16.0,False,False,graysonallen,2.0
Tyus Jones,0 days 00:22:49,3.0,7.0,42.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,6.0,-24.0,False,False,tyusjones,13.0
Gorgui Dieng,0 days 00:23:50,6.0,10.0,60.0,2.0,5.0,40.0,3.0,3.0,100.0,2.0,4.0,6.0,2.0,1.0,0.0,0.0,2.0,17.0,-6.0,False,False,gorguidieng,36.0
Brandon Clarke,0 days 00:25:51,4.0,13.0,30.8,0.0,2.0,0.0,2.0,6.0,33.3,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,10.0,-7.0,False,False,brandonclarke,22.0
Desmond Bane,0 days 00:31:54,6.0,11.0,54.5,3.0,6.0,50.0,1.0,1.0,100.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,2.0,16.0,-10.0,False,False,desmondbane,28.0
John Konchar,0 days 00:22:42,4.0,7.0,57.1,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,1.0,0.0,0.0,1.0,9.0,3.0,False,False,johnkonchar,20.0
Sean McDermott,0 days 00:21:08,1.0,4.0,25.0,0.0,2.0,0.0,2.0,2.0,100.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,4.0,3.0,False,False,seanmcdermott,10.0
Jontay Porter,,,,,,,,,,,,,,,,,,,,,True,True,jontayporter,
Xavier Tillman,,,,,,,,,,,,,,,,,,,,,True,True,xaviertillman,
