nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Jaylen Brown,0 days 00:28:57,15.0,21.0,71.4,7.0,10.0,70.0,5.0,6.0,83.3,1.0,4.0,5.0,4.0,1.0,0.0,4.0,1.0,42.0,22.0,False,False,jaylenbrown,73.0
Jayson Tatum,0 days 00:23:15,6.0,12.0,50.0,3.0,5.0,60.0,1.0,1.0,100.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,0.0,16.0,29.0,False,False,jaysontatum,30.0
Daniel Theis,0 days 00:19:09,5.0,7.0,71.4,0.0,1.0,0.0,2.0,3.0,66.7,2.0,3.0,5.0,2.0,1.0,2.0,2.0,4.0,12.0,-2.0,False,False,danieltheis,27.0
Jeff Teague,0 days 00:21:20,2.0,6.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,4.0,0.0,1.0,1.0,4.0,22.0,False,False,jeffteague,16.0
Marcus Smart,0 days 00:26:19,5.0,11.0,45.5,4.0,9.0,44.4,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,2.0,1.0,14.0,8.0,False,False,marcussmart,30.0
Robert Williams III,0 days 00:22:49,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0,10.0,2.0,1.0,4.0,2.0,2.0,6.0,28.0,False,False,robertwilliamsiii,23.0
Grant Williams,0 days 00:20:38,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,2.0,1.0,False,False,grantwilliams,6.0
Payton Pritchard,0 days 00:21:14,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,8.0,10.0,False,False,paytonpritchard,16.0
Semi Ojeleye,0 days 00:12:10,1.0,3.0,33.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,False,False,semiojeleye,3.0
Aaron Nesmith,0 days 00:19:49,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,3.0,5.0,-7.0,False,False,aaronnesmith,11.0
Carsen Edwards,0 days 00:12:00,4.0,8.0,50.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,1.0,2.0,9.0,-6.0,False,False,carsenedwards,17.0
Tremont Waters,0 days 00:06:18,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,4.0,-7.0,False,False,tremontwaters,9.0
Tacko Fall,0 days 00:06:02,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,-7.0,False,False,tackofall,6.0
