nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Kyle Anderson,F,0 days 00:28:08,10.0,8.0,2.0,0.0,1.0,4.0,12.0,33.3,2.0,7.0,28.6,0.0,0.0,0.0,2.0,6.0,2.0,1.0,7.0,False,False,22.0
Brandon Clarke,F,0 days 00:30:11,14.0,9.0,2.0,0.0,0.0,7.0,11.0,63.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,2.0,-1.0,False,False,27.0
Jonas Valanciunas,C,0 days 00:27:32,17.0,10.0,3.0,1.0,2.0,6.0,11.0,54.5,1.0,2.0,50.0,4.0,4.0,100.0,3.0,7.0,2.0,5.0,-5.0,False,False,38.0
Dillon Brooks,G,0 days 00:28:22,11.0,1.0,4.0,2.0,1.0,4.0,13.0,30.8,2.0,7.0,28.6,1.0,2.0,50.0,0.0,1.0,4.0,2.0,-14.0,False,False,19.0
Tyus Jones,G,0 days 00:26:47,9.0,4.0,6.0,0.0,0.0,4.0,9.0,44.4,1.0,3.0,33.3,0.0,0.0,0.0,1.0,3.0,2.0,0.0,-11.0,False,False,19.0
Desmond Bane,,0 days 00:23:36,6.0,6.0,2.0,1.0,0.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0,3.0,False,False,16.0
De'Anthony Melton,,0 days 00:21:12,8.0,3.0,3.0,3.0,1.0,4.0,7.0,57.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,7.0,False,False,17.0
Xavier Tillman,,0 days 00:19:52,2.0,1.0,2.0,1.0,1.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,False,False,5.0
Grayson Allen,,0 days 00:16:09,6.0,2.0,0.0,3.0,0.0,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-5.0,False,False,14.0
Gorgui Dieng,,0 days 00:18:08,7.0,4.0,3.0,2.0,0.0,2.0,5.0,40.0,1.0,2.0,50.0,2.0,2.0,100.0,2.0,2.0,2.0,2.0,-3.0,False,False,17.0
Tim Frazier,,,,,,,,,,,,,,,,,,,,,,True,False,
Sean McDermott,,,,,,,,,,,,,,,,,,,,,,True,False,
John Konchar,,,,,,,,,,,,,,,,,,,,,,True,True,
