nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
DeMar DeRozan,F,0 days 00:36:13,19.0,4.0,8.0,2.0,1.0,5.0,13.0,38.5,2.0,6.0,33.3,7.0,8.0,87.5,0.0,4.0,0.0,1.0,14.0,False,False,45.0
Keldon Johnson,F,0 days 00:31:42,5.0,2.0,2.0,1.0,0.0,2.0,10.0,20.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,9.0,False,False,5.0
LaMarcus Aldridge,C,0 days 00:31:19,28.0,5.0,3.0,0.0,0.0,11.0,18.0,61.1,3.0,7.0,42.9,3.0,3.0,100.0,0.0,5.0,1.0,1.0,3.0,False,False,49.0
Dejounte Murray,G,0 days 00:32:37,18.0,8.0,2.0,0.0,0.0,7.0,14.0,50.0,2.0,4.0,50.0,2.0,2.0,100.0,0.0,8.0,0.0,3.0,10.0,False,False,34.0
Lonnie Walker IV,G,0 days 00:27:35,14.0,6.0,2.0,0.0,1.0,6.0,11.0,54.5,2.0,4.0,50.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,-1.0,False,False,27.0
Patty Mills,,0 days 00:25:14,10.0,2.0,7.0,0.0,0.0,3.0,8.0,37.5,1.0,3.0,33.3,3.0,3.0,100.0,0.0,2.0,2.0,0.0,5.0,False,False,21.0
Rudy Gay,,0 days 00:24:24,15.0,6.0,0.0,0.0,0.0,6.0,10.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,5.0,0.0,3.0,1.0,False,False,28.0
Devin Vassell,,0 days 00:14:21,6.0,1.0,2.0,1.0,1.0,2.0,4.0,50.0,2.0,4.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,False,False,15.0
Jakob Poeltl,,0 days 00:16:43,3.0,6.0,2.0,0.0,0.0,1.0,3.0,33.3,0.0,0.0,0.0,1.0,1.0,100.0,3.0,3.0,1.0,3.0,9.0,False,False,10.0
Luka Samanic,,0 days 00:01:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Keita Bates-Diop,,0 days 00:01:57,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,-1.0
Tre Jones,,0 days 00:01:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
Trey Lyles,,0 days 00:01:57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,False,False,0.0
