nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Danny Green,F,0 days 00:32:17,9.0,5.0,1.0,1.0,1.0,3.0,5.0,60.0,3.0,5.0,60.0,0.0,0.0,0.0,1.0,4.0,2.0,3.0,-18.0,False,False,21.0
Tobias Harris,F,0 days 00:34:19,17.0,8.0,4.0,1.0,0.0,7.0,16.0,43.8,1.0,4.0,25.0,2.0,2.0,100.0,1.0,7.0,4.0,5.0,-19.0,False,False,30.0
Joel Embiid,C,0 days 00:30:52,20.0,12.0,3.0,0.0,1.0,7.0,14.0,50.0,2.0,2.0,100.0,4.0,5.0,80.0,0.0,12.0,5.0,5.0,-16.0,False,False,38.0
Shake Milton,G,0 days 00:36:19,24.0,1.0,7.0,0.0,0.0,8.0,13.0,61.5,1.0,4.0,25.0,7.0,7.0,100.0,0.0,1.0,3.0,0.0,-14.0,False,False,43.0
Ben Simmons,G,0 days 00:32:37,11.0,4.0,2.0,2.0,1.0,4.0,13.0,30.8,0.0,1.0,0.0,3.0,4.0,75.0,1.0,3.0,5.0,4.0,-22.0,False,False,15.0
Tyrese Maxey,,0 days 00:21:55,16.0,3.0,2.0,1.0,1.0,7.0,12.0,58.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,False,False,29.0
Matisse Thybulle,,0 days 00:17:25,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,False,False,4.0
Dwight Howard,,0 days 00:15:08,9.0,12.0,1.0,0.0,0.0,4.0,6.0,66.7,0.0,0.0,0.0,1.0,1.0,100.0,1.0,11.0,1.0,6.0,7.0,False,False,24.0
Dakota Mathias,,0 days 00:13:51,3.0,1.0,1.0,0.0,0.0,1.0,3.0,33.3,0.0,2.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,7.0,False,False,7.0
Isaiah Joe,,0 days 00:08:50,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0
Vincent Poirier,,0 days 00:01:27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.0
Tony Bradley,,,,,,,,,,,,,,,,,,,,,,True,False,
Paul Reed,,,,,,,,,,,,,,,,,,,,,,True,False,
