nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Will Barton,F,0 days 00:34:17,8.0,7.0,2.0,1.0,0.0,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,1.0,6.0,1.0,3.0,-10.0,False,False,21.0
Paul Millsap,F,0 days 00:28:37,5.0,5.0,4.0,1.0,0.0,1.0,6.0,16.7,0.0,2.0,0.0,3.0,3.0,100.0,2.0,3.0,2.0,1.0,5.0,False,False,14.0
Nikola Jokic,C,0 days 00:41:13,38.0,11.0,4.0,2.0,0.0,14.0,31.0,45.2,4.0,10.0,40.0,6.0,10.0,60.0,1.0,10.0,3.0,4.0,-6.0,False,False,69.0
Gary Harris,G,0 days 00:39:57,15.0,4.0,1.0,0.0,0.0,6.0,9.0,66.7,1.0,4.0,25.0,2.0,2.0,100.0,1.0,3.0,0.0,5.0,-15.0,False,False,29.0
Jamal Murray,G,0 days 00:46:18,21.0,4.0,9.0,1.0,0.0,8.0,19.0,42.1,3.0,9.0,33.3,2.0,2.0,100.0,1.0,3.0,3.0,3.0,-10.0,False,False,40.0
PJ Dozier,,0 days 00:26:07,9.0,3.0,1.0,2.0,0.0,3.0,8.0,37.5,1.0,4.0,25.0,2.0,2.0,100.0,0.0,3.0,1.0,4.0,-6.0,False,False,18.0
JaMychal Green,,0 days 00:18:41,10.0,9.0,0.0,0.0,0.0,4.0,10.0,40.0,2.0,6.0,33.3,0.0,0.0,0.0,2.0,7.0,3.0,2.0,-2.0,False,False,20.0
Monte Morris,,0 days 00:24:35,11.0,3.0,3.0,1.0,0.0,4.0,7.0,57.1,2.0,4.0,50.0,1.0,2.0,50.0,0.0,3.0,0.0,2.0,3.0,False,False,25.0
Isaiah Hartenstein,,0 days 00:05:13,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,6.0,False,False,3.0
Bol Bol,,,,,,,,,,,,,,,,,,,,,,True,False,
Facundo Campazzo,,,,,,,,,,,,,,,,,,,,,,True,False,
Vlatko Cancar,,,,,,,,,,,,,,,,,,,,,,True,False,
R.J. Hampton,,,,,,,,,,,,,,,,,,,,,,True,False,
Markus Howard,,,,,,,,,,,,,,,,,,,,,,True,False,
Zeke Nnaji,,,,,,,,,,,,,,,,,,,,,,True,False,
-,-,0 days 04:25:00,117.0,47.0,25.0,8.0,1.0,43.0,97.0,44.3,15.0,44.0,34.1,16.0,21.0,76.2,9.0,38.0,14.0,27.0,,False,False,238.0
