nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Derrick Jones Jr.,F,0 days 00:19:49,9.0,3.0,1.0,1.0,0.0,3.0,4.0,75.0,1.0,2.0,50.0,2.0,2.0,100.0,0.0,3.0,0.0,4.0,16.0,False,False,20.0
Robert Covington,F,0 days 00:23:24,3.0,4.0,3.0,1.0,0.0,1.0,4.0,25.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,2.0,3.0,16.0,False,False,10.0
Jusuf Nurkic,C,0 days 00:23:02,17.0,7.0,2.0,1.0,0.0,8.0,10.0,80.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,5.0,2.0,2.0,18.0,False,False,33.0
CJ McCollum,G,0 days 00:26:32,20.0,3.0,4.0,0.0,1.0,6.0,14.0,42.9,4.0,9.0,44.4,4.0,4.0,100.0,0.0,3.0,1.0,1.0,33.0,False,False,38.0
Damian Lillard,G,0 days 00:29:57,39.0,7.0,7.0,3.0,0.0,13.0,21.0,61.9,7.0,12.0,58.3,6.0,7.0,85.7,0.0,7.0,1.0,0.0,12.0,False,False,79.0
Carmelo Anthony,,0 days 00:21:02,9.0,3.0,3.0,1.0,0.0,4.0,9.0,44.4,1.0,4.0,25.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,13.0,False,False,19.0
Gary Trent Jr.,,0 days 00:27:24,9.0,1.0,0.0,0.0,0.0,2.0,7.0,28.6,2.0,5.0,40.0,3.0,4.0,75.0,0.0,1.0,2.0,2.0,6.0,False,False,14.0
Rodney Hood,,0 days 00:16:01,2.0,1.0,2.0,0.0,1.0,1.0,6.0,16.7,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,False,False,5.0
Enes Kanter,,0 days 00:14:54,10.0,7.0,1.0,2.0,2.0,5.0,5.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,2.0,2.0,13.0,False,False,25.0
Anfernee Simons,,0 days 00:12:00,8.0,5.0,1.0,0.0,0.0,3.0,5.0,60.0,1.0,2.0,50.0,1.0,2.0,50.0,0.0,5.0,2.0,1.0,-13.0,False,False,17.0
Harry Giles III,,0 days 00:11:04,3.0,2.0,0.0,1.0,0.0,1.0,3.0,33.3,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,-13.0,False,False,4.0
Nassir Little,,0 days 00:08:47,2.0,1.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-6.0,False,False,4.0
CJ Elleby,,0 days 00:07:20,4.0,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,-2.0,False,False,8.0
Keljin Blevins,,0 days 00:04:44,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,False,False,1.0
