nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Dorian Finney-Smith,F,0 days 00:37:29,14.0,8.0,2.0,3.0,2.0,5.0,12.0,41.7,4.0,8.0,50.0,0.0,0.0,0.0,3.0,5.0,0.0,4.0,-1.0,False,False,35.0
Maxi Kleber,F,0 days 00:36:00,9.0,8.0,3.0,0.0,2.0,3.0,7.0,42.9,3.0,5.0,60.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0,15.0,False,False,25.0
Willie Cauley Stein,C,0 days 00:26:16,5.0,9.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,3.0,4.0,75.0,2.0,7.0,0.0,4.0,4.0,False,False,21.0
Josh Richardson,G,0 days 00:41:16,14.0,1.0,1.0,2.0,0.0,5.0,15.0,33.3,2.0,7.0,28.6,2.0,2.0,100.0,0.0,1.0,1.0,4.0,1.0,False,False,21.0
Luka Doncic,G,0 days 00:43:16,38.0,9.0,13.0,5.0,1.0,13.0,22.0,59.1,2.0,7.0,28.6,10.0,15.0,66.7,0.0,9.0,8.0,0.0,14.0,False,False,84.0
Tim Hardaway Jr.,,0 days 00:25:36,11.0,3.0,4.0,0.0,1.0,3.0,11.0,27.3,3.0,8.0,37.5,2.0,3.0,66.7,0.0,3.0,0.0,0.0,3.0,False,False,25.0
Boban Marjanovic,,0 days 00:16:11,12.0,3.0,0.0,0.0,0.0,5.0,7.0,71.4,0.0,0.0,0.0,2.0,2.0,100.0,1.0,2.0,0.0,3.0,0.0,False,False,20.0
Jalen Brunson,,0 days 00:19:39,7.0,2.0,3.0,0.0,0.0,2.0,5.0,40.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,2.0,2.0,3.0,8.0,False,False,14.0
James Johnson,,0 days 00:09:14,7.0,0.0,0.0,1.0,0.0,3.0,5.0,60.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-8.0,False,False,10.0
Josh Green,,0 days 00:03:33,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-4.0,False,False,1.0
Dwight Powell,,0 days 00:10:27,7.0,0.0,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,3.0,3.0,100.0,0.0,0.0,0.0,1.0,3.0,False,False,13.0
Nate Hinton,,,,,,,,,,,,,,,,,,,,,,True,False,
Wes Iwundu,,,,,,,,,,,,,,,,,,,,,,True,False,
Tyrell Terry,,,,,,,,,,,,,,,,,,,,,,True,False,
