nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Bojan Bogdanovic,0 days 00:26:53,6.0,12.0,50.0,3.0,5.0,60.0,2.0,2.0,100.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,17.0,12.0,False,False,bojanbogdanovic,26.0
Royce O'Neale,0 days 00:31:10,2.0,3.0,66.7,1.0,2.0,50.0,2.0,2.0,100.0,0.0,6.0,6.0,5.0,0.0,1.0,1.0,2.0,7.0,10.0,False,False,royceoneale,23.0
Rudy Gobert,0 days 00:28:01,6.0,7.0,85.7,0.0,0.0,0.0,3.0,6.0,50.0,3.0,10.0,13.0,1.0,0.0,4.0,1.0,1.0,15.0,23.0,False,False,rudygobert,43.0
Donovan Mitchell,0 days 00:29:08,10.0,20.0,50.0,6.0,10.0,60.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,3.0,1.0,26.0,14.0,False,False,donovanmitchell,43.0
Mike Conley,0 days 00:27:16,5.0,10.0,50.0,2.0,4.0,50.0,3.0,4.0,75.0,2.0,2.0,4.0,8.0,4.0,0.0,2.0,2.0,15.0,30.0,False,False,mikeconley,37.0
Jordan Clarkson,0 days 00:28:05,6.0,17.0,35.3,4.0,12.0,33.3,0.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,0.0,2.0,2.0,16.0,8.0,False,False,jordanclarkson,32.0
Derrick Favors,0 days 00:13:23,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,0.0,0.0,1.0,2.0,3.0,2.0,5.0,False,False,derrickfavors,5.0
Georges Niang,0 days 00:21:07,4.0,8.0,50.0,2.0,6.0,33.3,0.0,0.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,3.0,2.0,10.0,12.0,False,False,georgesniang,22.0
Miye Oni,0 days 00:18:31,2.0,6.0,33.3,2.0,5.0,40.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,10.0,False,False,miyeoni,10.0
Udoka Azubuike,0 days 00:06:36,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,-4.0,False,False,udokaazubuike,-2.0
Elijah Hughes,0 days 00:04:55,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,False,False,elijahhughes,3.0
Shaquille Harrison,0 days 00:04:55,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,False,False,shaquilleharrison,0.0
