nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Kawhi Leonard,0 days 00:27:31,10.0,15.0,66.7,1.0,3.0,33.3,6.0,6.0,100.0,0.0,4.0,4.0,6.0,1.0,0.0,1.0,0.0,27.0,31.0,False,False,kawhileonard,51.0
Nicolas Batum,0 days 00:21:10,2.0,5.0,40.0,1.0,3.0,33.3,1.0,2.0,50.0,2.0,4.0,6.0,2.0,3.0,0.0,0.0,1.0,6.0,26.0,False,False,nicolasbatum,21.0
Serge Ibaka,0 days 00:18:06,3.0,4.0,75.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,1.0,1.0,3.0,6.0,18.0,False,False,sergeibaka,17.0
Paul George,0 days 00:29:36,8.0,14.0,57.1,4.0,8.0,50.0,6.0,6.0,100.0,1.0,3.0,4.0,2.0,0.0,0.0,2.0,3.0,26.0,22.0,False,False,paulgeorge,46.0
Reggie Jackson,0 days 00:18:07,4.0,9.0,44.4,3.0,6.0,50.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,1.0,0.0,0.0,2.0,11.0,19.0,False,False,reggiejackson,24.0
Ivica Zubac,0 days 00:20:56,3.0,5.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,11.0,False,False,ivicazubac,16.0
Luke Kennard,0 days 00:29:36,6.0,8.0,75.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,5.0,5.0,6.0,0.0,1.0,0.0,3.0,14.0,19.0,False,False,lukekennard,32.0
Terance Mann,0 days 00:30:15,5.0,8.0,62.5,2.0,3.0,66.7,1.0,4.0,25.0,4.0,5.0,9.0,1.0,3.0,0.0,3.0,2.0,13.0,18.0,False,False,terancemann,32.0
Marcus Morris Sr.,0 days 00:21:57,7.0,12.0,58.3,4.0,6.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,18.0,7.0,False,False,marcusmorrissr,27.0
Amir Coffey,0 days 00:08:55,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,False,False,amircoffey,9.0
Daniel Oturu,0 days 00:07:14,1.0,2.0,50.0,0.0,0.0,0.0,2.0,2.0,100.0,2.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,4.0,7.0,False,False,danieloturu,11.0
Mfiondu Kabengele,0 days 00:06:37,1.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,False,False,mfiondukabengele,2.0
Patrick Patterson,,,,,,,,,,,,,,,,,,,,,True,False,patrickpatterson,
Lou Williams,,,,,,,,,,,,,,,,,,,,,True,True,louwilliams,
