nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Wes Iwundu,0 days 00:22:54,1.0,2.0,50.0,1.0,2.0,50.0,0.0,0.0,0.0,1.0,5.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,-8.0,False,False,wesiwundu,12.0
Kristaps Porzingis,0 days 00:29:00,6.0,19.0,31.6,2.0,7.0,28.6,1.0,2.0,50.0,2.0,8.0,10.0,1.0,0.0,2.0,4.0,1.0,15.0,-7.0,False,False,kristapsporzingis,26.0
Willie Cauley-Stein,0 days 00:30:28,5.0,7.0,71.4,0.0,0.0,0.0,1.0,2.0,50.0,3.0,7.0,10.0,1.0,0.0,1.0,0.0,4.0,11.0,-3.0,False,False,williecauleystein,28.0
Tim Hardaway Jr.,0 days 00:36:59,9.0,17.0,52.9,4.0,9.0,44.4,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,3.0,22.0,3.0,False,False,timhardawayjr,39.0
Luka Doncic,0 days 00:35:45,12.0,24.0,50.0,1.0,7.0,14.3,3.0,7.0,42.9,0.0,10.0,10.0,13.0,0.0,0.0,3.0,4.0,28.0,-2.0,False,False,lukadoncic,62.0
Trey Burke,0 days 00:27:43,5.0,12.0,41.7,3.0,6.0,50.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,13.0,-9.0,False,False,treyburke,21.0
James Johnson,0 days 00:29:14,5.0,9.0,55.6,2.0,5.0,40.0,1.0,2.0,50.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,5.0,13.0,11.0,False,False,jamesjohnson,27.0
Boban Marjanovic,0 days 00:04:14,1.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,False,False,bobanmarjanovic,2.0
Josh Green,0 days 00:18:55,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,5.0,0.0,-1.0,False,False,joshgreen,2.0
Tyrell Terry,0 days 00:04:48,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,False,False,tyrellterry,7.0
Tyler Bey,,,,,,,,,,,,,,,,,,,,,True,False,tylerbey,
Nate Hinton,,,,,,,,,,,,,,,,,,,,,True,False,natehinton,
