nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Norman Powell,F,0 days 00:22:27,9.0,3.0,0.0,1.0,0.0,3.0,8.0,37.5,1.0,3.0,33.3,2.0,2.0,100.0,0.0,3.0,3.0,3.0,-10.0,False,False,13.0
OG Anunoby,F,0 days 00:37:16,10.0,6.0,1.0,2.0,1.0,4.0,12.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,2.0,4.0,1.0,0.0,0.0,False,False,21.0
Pascal Siakam,C,0 days 00:40:27,25.0,11.0,3.0,0.0,0.0,9.0,19.0,47.4,2.0,4.0,50.0,5.0,9.0,55.6,5.0,6.0,2.0,2.0,7.0,False,False,49.0
Fred VanVleet,G,0 days 00:39:17,21.0,5.0,5.0,0.0,1.0,9.0,20.0,45.0,3.0,10.0,30.0,0.0,0.0,0.0,2.0,3.0,1.0,3.0,1.0,False,False,39.0
Kyle Lowry,G,0 days 00:34:31,17.0,9.0,6.0,1.0,0.0,5.0,14.0,35.7,3.0,8.0,37.5,4.0,7.0,57.1,1.0,8.0,1.0,4.0,0.0,False,False,43.0
Malachi Flynn,,0 days 00:13:33,0.0,1.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-5.0,False,False,2.0
Chris Boucher,,0 days 00:24:49,15.0,6.0,0.0,1.0,6.0,6.0,10.0,60.0,2.0,3.0,66.7,1.0,1.0,100.0,3.0,3.0,0.0,6.0,5.0,False,False,34.0
Yuta Watanabe,,0 days 00:09:59,2.0,2.0,1.0,0.0,2.0,1.0,3.0,33.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,-7.0,False,False,5.0
Terence Davis,,0 days 00:12:18,3.0,2.0,0.0,1.0,0.0,1.0,6.0,16.7,0.0,2.0,0.0,1.0,1.0,100.0,0.0,2.0,0.0,0.0,-6.0,False,False,5.0
Stanley Johnson,,0 days 00:09:22,3.0,3.0,1.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,3.0,0.0,1.0,10.0,False,False,12.0
Aron Baynes,,,,,,,,,,,,,,,,,,,,,,True,False,
DeAndre' Bembry,,,,,,,,,,,,,,,,,,,,,,True,False,
Alex Len,,,,,,,,,,,,,,,,,,,,,,True,False,
Matt Thomas,,,,,,,,,,,,,,,,,,,,,,True,False,
Paul Watson,,,,,,,,,,,,,,,,,,,,,,True,False,
