nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Jeff Green,F,0 days 00:24:38,4.0,4.0,1.0,1.0,0.0,2.0,8.0,25.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,-10.0,False,False,10.0
Kevin Durant,F,0 days 00:37:40,36.0,11.0,4.0,0.0,1.0,11.0,21.0,52.4,2.0,7.0,28.6,12.0,15.0,80.0,1.0,10.0,4.0,2.0,0.0,False,False,71.0
Jarrett Allen,C,0 days 00:33:05,15.0,10.0,1.0,0.0,1.0,6.0,7.0,85.7,0.0,0.0,0.0,3.0,3.0,100.0,1.0,9.0,3.0,3.0,-5.0,False,False,32.0
Joe Harris,G,0 days 00:31:41,10.0,5.0,3.0,0.0,0.0,4.0,12.0,33.3,2.0,6.0,33.3,0.0,0.0,0.0,0.0,5.0,2.0,3.0,-3.0,False,False,18.0
Caris LeVert,G,0 days 00:35:32,21.0,4.0,6.0,0.0,0.0,8.0,17.0,47.1,2.0,6.0,33.3,3.0,3.0,100.0,1.0,3.0,2.0,2.0,-6.0,False,False,37.0
Timothe Luwawu-Cabarrot,,0 days 00:20:43,12.0,1.0,4.0,0.0,0.0,4.0,6.0,66.7,3.0,5.0,60.0,1.0,2.0,50.0,0.0,1.0,0.0,3.0,-10.0,False,False,26.0
Taurean Prince,,0 days 00:23:45,11.0,5.0,2.0,1.0,0.0,5.0,7.0,71.4,1.0,2.0,50.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,-5.0,False,False,23.0
DeAndre Jordan,,0 days 00:10:25,4.0,1.0,0.0,0.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,-8.0,False,False,5.0
Landry Shamet,,0 days 00:15:27,3.0,1.0,0.0,1.0,0.0,1.0,5.0,20.0,0.0,4.0,0.0,1.0,1.0,100.0,0.0,1.0,2.0,1.0,-15.0,False,False,5.0
Bruce Brown,,0 days 00:04:47,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-4.0,False,False,0.0
Rodions Kurucs,,0 days 00:02:15,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,False,False,2.0
Chris Chiozza,,,,,,,,,,,,,,,,,,,,,,True,False,
Reggie Perry,,,,,,,,,,,,,,,,,,,,,,True,False,
