nom,position,minute,points,rebonds,passes_dec,steal,contres,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,ball_perdu,faute_p,plus_moins,dnp,blesse,score_ttfl
Reggie Bullock,F,0 days 00:24:51,7.0,3.0,1.0,0.0,0.0,3.0,8.0,37.5,1.0,1.0,100.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,-2.0,False,False,9.0
Julius Randle,F,0 days 00:38:28,29.0,10.0,5.0,0.0,0.0,11.0,16.0,68.8,2.0,5.0,40.0,5.0,6.0,83.3,1.0,9.0,3.0,2.0,-21.0,False,False,58.0
Mitchell Robinson,C,0 days 00:34:23,11.0,5.0,0.0,1.0,1.0,5.0,5.0,100.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,3.0,0.0,0.0,-7.0,False,False,25.0
RJ Barrett,G,0 days 00:33:21,9.0,9.0,4.0,0.0,0.0,4.0,13.0,30.8,0.0,3.0,0.0,1.0,3.0,33.3,3.0,6.0,3.0,1.0,-14.0,False,False,20.0
Elfrid Payton,G,0 days 00:32:11,12.0,3.0,5.0,1.0,0.0,4.0,10.0,40.0,0.0,1.0,0.0,4.0,5.0,80.0,0.0,3.0,2.0,4.0,-6.0,False,False,23.0
Austin Rivers,,0 days 00:22:05,6.0,0.0,1.0,0.0,0.0,2.0,6.0,33.3,2.0,4.0,50.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-22.0,False,False,7.0
Nerlens Noel,,0 days 00:11:50,1.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,2.0,2.0,2.0,3.0,-21.0,False,False,4.0
Immanuel Quickley,,0 days 00:13:11,4.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,4.0,100.0,0.0,1.0,1.0,2.0,-18.0,False,False,7.0
Kevin Knox II,,0 days 00:17:46,6.0,1.0,0.0,0.0,0.0,2.0,6.0,33.3,1.0,3.0,33.3,1.0,1.0,100.0,0.0,1.0,2.0,1.0,-14.0,False,False,7.0
Dennis Smith Jr.,,0 days 00:06:22,4.0,0.0,1.0,2.0,0.0,1.0,3.0,33.3,0.0,1.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,-2.0,False,False,9.0
Theo Pinson,,0 days 00:03:44,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,False,False,0.0
Ignas Brazdeikis,,0 days 00:01:47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,False,False,0.0
Jared Harper,,,,,,,,,,,,,,,,,,,,,,True,False,
