nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Luguentz Dort,0 days 00:16:51,3.0,8.0,37.5,2.0,4.0,50.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,8.0,-1.0,False,False,luguentzdort,13.0
Darius Bazley,0 days 00:26:43,2.0,6.0,33.3,0.0,3.0,0.0,3.0,3.0,100.0,1.0,3.0,4.0,2.0,0.0,1.0,4.0,2.0,7.0,-11.0,False,False,dariusbazley,14.0
Al Horford,0 days 00:24:13,7.0,9.0,77.8,3.0,5.0,60.0,0.0,0.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,0.0,1.0,17.0,-7.0,False,False,alhorford,36.0
Shai Gilgeous-Alexander,0 days 00:28:29,3.0,10.0,30.0,2.0,6.0,33.3,0.0,2.0,0.0,1.0,3.0,4.0,4.0,2.0,0.0,2.0,2.0,8.0,-14.0,False,False,shaigilgeousalexander,20.0
George Hill,0 days 00:24:13,3.0,7.0,42.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,8.0,-7.0,False,False,georgehill,14.0
Hamidou Diallo,0 days 00:17:47,1.0,6.0,16.7,0.0,2.0,0.0,1.0,2.0,50.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,3.0,-15.0,False,False,hamidoudiallo,8.0
Mike Muscala,0 days 00:15:37,4.0,7.0,57.1,2.0,5.0,40.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,10.0,-10.0,False,False,mikemuscala,19.0
Theo Maledon,0 days 00:26:20,2.0,9.0,22.2,2.0,7.0,28.6,0.0,0.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,1.0,3.0,6.0,-20.0,False,False,theomaledon,14.0
Moses Brown,0 days 00:03:09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,-6.0,False,False,mosesbrown,4.0
Aleksej Pokusevski,0 days 00:20:43,1.0,4.0,25.0,1.0,4.0,25.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,2.0,1.0,6.0,1.0,3.0,-22.0,False,False,aleksejpokusevski,11.0
Isaiah Roby,0 days 00:18:18,3.0,5.0,60.0,0.0,2.0,0.0,1.0,4.0,25.0,2.0,4.0,6.0,0.0,0.0,0.0,2.0,3.0,7.0,-18.0,False,False,isaiahroby,18.0
Kenrich Williams,0 days 00:07:18,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,False,False,kenrichwilliams,-1.0
Josh Hall,0 days 00:10:19,1.0,5.0,20.0,1.0,4.0,25.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,-20.0,False,False,joshhall,7.0
Justin Jackson,,,,,,,,,,,,,,,,,,,,,True,False,justinjackson,
Darius Miller,,,,,,,,,,,,,,,,,,,,,True,False,dariusmiller,
