nom,minute,tir_reussi,tir_tentes,pct_tir,trois_pt_r,trois_pt_t,pct_3_pt,lanc_frc_r,lanc_frc_t,pct_lfrc,rebonds_o,rebonds_d,rebonds,passes_dec,steal,contres,ball_perdu,faute_p,points,plus_moins,dnp,blesse,nom_simple,score_ttfl
Deni Avdija,0 days 00:24:32,2.0,5.0,40.0,0.0,3.0,0.0,2.0,2.0,100.0,1.0,3.0,4.0,3.0,0.0,0.0,0.0,1.0,6.0,5.0,False,False,deniavdija,17.0
Rui Hachimura,0 days 00:25:13,5.0,8.0,62.5,2.0,2.0,100.0,5.0,8.0,62.5,2.0,3.0,5.0,3.0,1.0,0.0,2.0,1.0,17.0,13.0,False,False,ruihachimura,36.0
Thomas Bryant,0 days 00:34:14,10.0,11.0,90.9,3.0,3.0,100.0,5.0,7.0,71.4,2.0,1.0,3.0,0.0,1.0,3.0,1.0,3.0,28.0,3.0,False,False,thomasbryant,53.0
Bradley Beal,0 days 00:34:53,8.0,19.0,42.1,0.0,3.0,0.0,12.0,13.0,92.3,1.0,3.0,4.0,3.0,1.0,1.0,3.0,4.0,28.0,3.0,False,False,bradleybeal,47.0
Russell Westbrook,0 days 00:39:19,8.0,18.0,44.4,3.0,5.0,60.0,3.0,6.0,50.0,2.0,8.0,10.0,11.0,1.0,0.0,5.0,4.0,22.0,-10.0,False,False,russellwestbrook,48.0
Davis Bertans,0 days 00:21:29,0.0,8.0,0.0,0.0,6.0,0.0,3.0,3.0,100.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,-18.0,False,False,davisbertans,10.0
Ish Smith,0 days 00:07:56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,-6.0,False,False,ishsmith,1.0
Robin Lopez,0 days 00:06:19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,-6.0,False,False,robinlopez,1.0
Troy Brown Jr.,0 days 00:16:50,2.0,5.0,40.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,6.0,-2.0,False,False,troybrownjr,9.0
Raul Neto,0 days 00:21:47,5.0,7.0,71.4,3.0,3.0,100.0,2.0,2.0,100.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,15.0,3.0,False,False,raulneto,31.0
Moritz Wagner,0 days 00:07:27,2.0,3.0,66.7,1.0,1.0,100.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,False,False,moritzwagner,9.0
Isaac Bonga,,,,,,,,,,,,,,,,,,,,,True,False,isaacbonga,
Anthony Gill,,,,,,,,,,,,,,,,,,,,,True,False,anthonygill,
Garrison Mathews,,,,,,,,,,,,,,,,,,,,,True,False,garrisonmathews,
Jerome Robinson,,,,,,,,,,,,,,,,,,,,,True,False,jeromerobinson,
